category,SYMBOL,Quarter,Change
4,ADVENZYMES,Jun 2019 - Sep 2019,0.2068856601389766
4,AEGISCHEM,Dec 2021 - Mar 2022,-0.2084407971864008
4,AEGISCHEM,Mar 2019 - Jun 2019,-0.1399999999999999
4,ATFL,Jun 2021 - Sep 2021,-0.0960681390512033
4,ATFL,Jun 2020 - Sep 2020,0.2065195519484874
4,ATFL,Sep 2019 - Dec 2019,-0.498069769074191
4,AHLUCONT,Dec 2019 - Mar 2020,-0.5573644601443711
4,AHLUCONT,Jun 2019 - Sep 2019,0.1586529803709707
4,AIAENG,Jun 2021 - Sep 2021,-0.0695382369045446
4,AKASH,Jun 2021 - Sep 2021,-0.3596100868828141
4,AKZOINDIA,Mar 2019 - Jun 2019,0.0806771114712767
4,ALANKIT,Jun 2021 - Sep 2021,0.2218649517684887
4,ALANKIT,Dec 2019 - Mar 2020,-0.4252491694352159
4,ALANKIT,Jun 2018 - Sep 2018,-0.3370165745856353
4,ALCHEM,Jun 2020 - Sep 2020,0.7592592592592592
4,ALEMBICLTD,Mar 2019 - Jun 2019,0.1137206427688502
4,APLLTD,Dec 2021 - Mar 2022,-0.0877447425670776
4,APLLTD,Mar 2021 - Jun 2021,-0.1926247526928995
4,APLLTD,Mar 2018 - Jun 2018,0.1468010517090271
4,ALICON,Mar 2022 - Jun 2022,0.1678729689807976
4,ALKEM,Sep 2018 - Dec 2018,0.0348630101105348
4,ALLCARGO,Sep 2018 - Dec 2018,0.1050583657587548
4,ALLCARGO,Dec 2017 - Mar 2018,-0.3450560652395514
4,ADSL,Sep 2021 - Dec 2021,-0.3080124869927159
4,ADSL,Dec 2019 - Mar 2020,-0.5185185185185185
4,ADSL,Sep 2019 - Dec 2019,0.5766871165644171
4,ADSL,Jun 2019 - Sep 2019,0.225296442687747
4,ADSL,Sep 2018 - Dec 2018,-0.1056338028169014
4,ADSL,Dec 2017 - Mar 2018,-0.2734530938123753
4,ALLSEC,Mar 2022 - Jun 2022,0.2543192812715963
4,ALLSEC,Jun 2018 - Sep 2018,0.1947169811320755
4,ALLSEC,Mar 2018 - Jun 2018,-0.4188762192608875
4,ALMONDZ,Dec 2021 - Mar 2022,0.1780888030888031
4,ALMONDZ,Sep 2018 - Dec 2018,-0.1188524590163934
4,ALPA,Jun 2019 - Sep 2019,0.1464968152866242
4,AMARAJABAT,Sep 2019 - Dec 2019,0.2318098440843778
4,ANDREWYU,Sep 2021 - Dec 2021,0.1659836065573771
4,ANGIND,Dec 2016 - Mar 2017,0.2018779342723005
4,AISL,Jun 2021 - Sep 2021,0.437246963562753
4,AISL,Mar 2021 - Jun 2021,0.1917040358744394
4,APCL,Dec 2021 - Mar 2022,-0.2316430688179124
4,APCL,Jun 2021 - Sep 2021,-0.2373368950991472
4,ANSALHSG,Jun 2022 - Sep 2022,-0.234375
4,ANSALHSG,Jun 2021 - Sep 2021,-0.1712328767123287
4,ANSALHSG,Jun 2020 - Sep 2020,-0.1935483870967742
4,ANSALAPI,Jun 2020 - Sep 2020,0.449438202247191
4,ANSALAPI,Dec 2019 - Mar 2020,0.3267326732673268
4,AWHCL,Sep 2021 - Dec 2021,0.098546042003231
4,APARINDS,Jun 2018 - Sep 2018,0.0785531914893616
4,APLAPOLLO,Sep 2021 - Dec 2021,0.2452720733263719
4,APLAPOLLO,Jun 2021 - Sep 2021,0.3446541661492611
4,APLAPOLLO,Jun 2018 - Sep 2018,-0.3099465858235888
4,APOLSINHOT,Sep 2021 - Dec 2021,0.2488559059987632
4,APOLSINHOT,Dec 2019 - Mar 2020,-0.5743138634764251
4,APOLSINHOT,Sep 2019 - Dec 2019,-0.2157897930699679
4,APOLSINHOT,Sep 2018 - Dec 2018,0.7598049607801571
4,ARIES,Sep 2021 - Dec 2021,-0.1614160441701851
4,ARIHANT,Jun 2021 - Sep 2021,1.162207357859532
4,ARIHANT,Dec 2019 - Mar 2020,-0.4707317073170732
4,ARIHANT,Jun 2018 - Sep 2018,-0.3825065274151435
4,ARIHANTSUP,Sep 2021 - Dec 2021,-0.3103051237766263
4,ARIHANTSUP,Jun 2018 - Sep 2018,-0.3155405405405405
4,ARMANFIN,Jun 2020 - Sep 2020,-0.1403865717192267
4,ARROWGREEN,Dec 2018 - Mar 2019,-0.2135294117647059
4,ARSHIYA,Jun 2022 - Sep 2022,0.2697841726618704
4,ARSHIYA,Mar 2021 - Jun 2021,-0.2346938775510203
4,ARSHIYA,Jun 2019 - Sep 2019,0.4326241134751774
4,ARSSINFRA,Dec 2021 - Mar 2022,-0.3094170403587444
4,ARSSINFRA,Jun 2020 - Sep 2020,0.3177257525083612
4,ASAHIINDIA,Jun 2022 - Sep 2022,0.0459527482341478
4,ASAHIINDIA,Dec 2018 - Mar 2019,0.1435347494328728
4,ASAHIINDIA,Jun 2018 - Sep 2018,-0.1781328598905163
4,ASAHISONG,Mar 2021 - Jun 2021,-0.1349725346586451
4,ASHAPURMIN,Dec 2017 - Mar 2018,-0.2934904601571267
4,ASHIANA,Jun 2022 - Sep 2022,0.1605614515576856
4,ASHIANA,Jun 2019 - Sep 2019,-0.1449541284403669
4,ASIANTILES,Jun 2022 - Sep 2022,0.3026565464895636
4,ASIANTILES,Dec 2021 - Mar 2022,-0.4104803493449782
4,ASIANTILES,Jun 2018 - Sep 2018,-0.3646202282565919
4,ASIANPAINT,Jun 2018 - Sep 2018,0.187770743085638
4,ASTEC,Sep 2018 - Dec 2018,-0.0960075152653828
4,ASTERDM,Jun 2019 - Sep 2019,0.2622950819672131
4,ASTERDM,Jun 2018 - Sep 2018,-0.1202789076118535
4,ASTRAMICRO,Jun 2021 - Sep 2021,0.6401321718233705
4,ASTRAMICRO,Jun 2020 - Sep 2020,-0.1459016393442622
4,ASTRAMICRO,Dec 2019 - Mar 2020,-0.5135270541082164
4,ASTRON,Jun 2020 - Sep 2020,-0.1067538126361655
4,ASTRON,Sep 2019 - Dec 2019,0.097165991902834
4,ASTRON,Jun 2019 - Sep 2019,-0.3919683257918552
4,ATLANTA,Jun 2018 - Sep 2018,-0.2196531791907514
4,ATUL,Jun 2021 - Sep 2021,0.1681619999123615
4,ATUL,Dec 2018 - Mar 2019,0.1882939194054785
4,ATULAUTO,Sep 2021 - Dec 2021,-0.1912615121010922
4,AUROPHARMA,Sep 2021 - Dec 2021,0.0971726190476189
4,AUROPHARMA,Mar 2018 - Jun 2018,0.1458075175547294
4,AUSOMENT,Sep 2021 - Dec 2021,0.3812765957446809
4,AUTOLITIND,Dec 2018 - Mar 2019,0.3494983277591974
4,AUTOLITIND,Sep 2018 - Dec 2018,-0.3619702176403206
4,AVANTIFEED,Mar 2022 - Jun 2022,0.1234797852525474
4,AVANTIFEED,Dec 2018 - Mar 2019,0.3560525918089767
4,AVANTIFEED,Dec 2017 - Mar 2018,-0.119537643207856
4,DMART,Jun 2019 - Sep 2019,0.0821668836805555
4,DMART,Jun 2018 - Sep 2018,-0.1969256924275696
4,AXISCADES,Dec 2017 - Mar 2018,-0.221874109940188
4,BAGFILMS,Dec 2021 - Mar 2022,1.0784313725490198
4,BAGFILMS,Dec 2017 - Mar 2018,-0.2644628099173553
4,BAJAJ-AUTO,Sep 2021 - Dec 2021,0.1086912243947857
4,BAJAJCON,Sep 2021 - Dec 2021,-0.2345941351466214
4,BAJAJELEC,Sep 2021 - Dec 2021,0.2432358066587178
4,BAJAJELEC,Dec 2019 - Mar 2020,-0.3487635521988061
4,BAJAJFINSV,Jun 2020 - Sep 2020,0.5746466468500971
4,BAJAJFINSV,Dec 2017 - Mar 2018,0.1037829469672913
4,BAJAJHIND,Jun 2020 - Sep 2020,-0.2393162393162392
4,BAJAJHIND,Sep 2018 - Dec 2018,-0.2922374429223743
4,BAJAJHLDNG,Mar 2022 - Jun 2022,0.3772240963855422
4,BALPHARMA,Sep 2021 - Dec 2021,0.4072008113590264
4,BALPHARMA,Dec 2016 - Mar 2017,0.1269035532994923
4,BALAMINES,Jun 2021 - Sep 2021,-0.2304393728086753
4,BALAMINES,Sep 2019 - Dec 2019,-0.5056141154903758
4,BALAMINES,Sep 2018 - Dec 2018,-0.1811977102597974
4,BALAJITELE,Jun 2021 - Sep 2021,-0.1060371517027863
4,BALAJITELE,Mar 2019 - Jun 2019,-0.3134642356241233
4,BALAJITELE,Dec 2017 - Mar 2018,-0.1540013449899125
4,BALKRISIND,Mar 2021 - Jun 2021,0.328885607299193
4,BALLARPUR,Jun 2017 - Sep 2017,-0.2531645569620253
4,BALMLAWRIE,Jun 2021 - Sep 2021,-0.1008035062089117
4,BALRAMCHIN,Mar 2021 - Jun 2021,0.2553506750082318
4,BANCOINDIA,Mar 2022 - Jun 2022,0.8384037929672067
4,BANG,Jun 2022 - Sep 2022,0.3020594965675056
4,BANG,Jun 2021 - Sep 2021,-0.1640513552068472
4,BANG,Dec 2019 - Mar 2020,-0.3922651933701658
4,BANG,Jun 2019 - Sep 2019,-0.4910714285714285
4,BANKA,Mar 2022 - Jun 2022,-0.1383647798742138
4,BASML,Dec 2021 - Mar 2022,-0.2667410714285713
4,BASML,Sep 2019 - Dec 2019,-0.1704204204204203
4,BASML,Dec 2018 - Mar 2019,-0.100450569838325
4,BANSWRAS,Mar 2019 - Jun 2019,-0.3010238907849829
4,BVCL,Jun 2019 - Sep 2019,-0.3243243243243243
4,BCLIND,Jun 2022 - Sep 2022,-0.1972322814278323
4,BEARDSELL,Jun 2022 - Sep 2022,0.4123456790123457
4,BEARDSELL,Dec 2019 - Mar 2020,-0.3114754098360656
4,BEARDSELL,Dec 2018 - Mar 2019,-0.1242424242424242
4,BEARDSELL,Jun 2018 - Sep 2018,-0.4049479166666666
4,BECTORFOOD,Sep 2021 - Dec 2021,-0.1124011857707509
4,BEDMUTHA,Dec 2021 - Mar 2022,0.1895705521472393
4,BERGEPAINT,Jun 2018 - Sep 2018,-0.1519108280254776
4,BFUTILITIE,Dec 2021 - Mar 2022,-0.1769935713308712
4,BFUTILITIE,Dec 2019 - Mar 2020,-0.5744384198295894
4,BGRENERGY,Jun 2020 - Sep 2020,0.3881163084702908
4,BHAGYANGR,Sep 2021 - Dec 2021,0.1869158878504672
4,BHAGYANGR,Dec 2019 - Mar 2020,-0.3341708542713567
4,BHAGYANGR,Sep 2019 - Dec 2019,0.3175853018372703
4,BHAGYANGR,Dec 2018 - Mar 2019,0.1333333333333333
4,BEPL,Jun 2022 - Sep 2022,-0.0946004319654428
4,BEPL,Dec 2018 - Mar 2019,-0.17797783933518
4,BHARATRAS,Jun 2021 - Sep 2021,-0.2071277373966909
4,BHARATRAS,Jun 2020 - Sep 2020,-0.1947925303384337
4,BHARTIARTL,Mar 2020 - Jun 2020,-0.2975980219003886
4,BHARTIARTL,Jun 2018 - Sep 2018,0.1427846388090001
4,BIRLACORPN,Sep 2021 - Dec 2021,-0.1834974597001819
4,BIRLACORPN,Sep 2019 - Dec 2019,-0.4612978369384359
4,BIRLACORPN,Mar 2018 - Jun 2018,0.1542342342342342
4,BSOFT,Mar 2022 - Jun 2022,-0.1811690029092832
4,BSOFT,Jun 2021 - Sep 2021,0.4425287356321838
4,BSOFT,Mar 2020 - Jun 2020,1.2166301969365425
4,BLKASHYAP,Jun 2022 - Sep 2022,-0.1195445920303606
4,BLKASHYAP,Dec 2019 - Mar 2020,-0.577639751552795
4,BLKASHYAP,Jun 2018 - Sep 2018,-0.2696629213483146
4,BBOX,Jun 2022 - Sep 2022,0.2967325227963527
4,BLISSGVS,Jun 2021 - Sep 2021,-0.1466606498194946
4,BLS,Mar 2022 - Jun 2022,-0.5263082023929653
4,BLS,Dec 2018 - Mar 2019,0.3084808946877913
4,BLS,Sep 2018 - Dec 2018,-0.2795145273997792
4,BLS,Dec 2017 - Mar 2018,-0.4415303176130895
4,BLUEDART,Jun 2022 - Sep 2022,-0.1175804116573299
4,BODALCHEM,Jun 2021 - Sep 2021,-0.1554467564259485
4,BODALCHEM,Sep 2019 - Dec 2019,-0.2071742313323572
4,BOMDYEING,Jun 2022 - Sep 2022,-0.2072564612326043
4,BOMDYEING,Mar 2022 - Jun 2022,-0.2530681337283115
4,BRFL,Dec 2018 - Mar 2019,0.3703703703703703
4,BRFL,Jun 2018 - Sep 2018,-0.3280839895013123
4,BOROLTD,Sep 2021 - Dec 2021,0.5938826025459688
4,BOSCHLTD,Sep 2021 - Dec 2021,-0.1656513164907792
4,BPCL,Mar 2019 - Jun 2019,-0.1549259826442062
4,BPCL,Jun 2018 - Sep 2018,0.350820263205336
4,BRIGADE,Dec 2021 - Mar 2022,-0.1706806282722512
4,BRIGADE,Dec 2019 - Mar 2020,-0.5120637656182679
4,BRIGADE,Jun 2019 - Sep 2019,-0.2952719117921883
4,BRIGADE,Dec 2017 - Mar 2018,-0.1811666666666666
4,BCG,Mar 2020 - Jun 2020,-0.4182692307692308
4,BRITANNIA,Mar 2018 - Jun 2018,0.1993473637896897
4,BSE,Sep 2021 - Dec 2021,0.6166084594489719
4,BSE,Dec 2019 - Mar 2020,-0.5025024146105892
4,BSE,Jun 2018 - Sep 2018,-0.2738977286529819
4,CANDC,Sep 2017 - Dec 2017,-0.3466666666666667
4,CTE,Jun 2022 - Sep 2022,0.3303571428571428
4,CTE,Sep 2021 - Dec 2021,0.6165413533834586
4,CTE,Dec 2018 - Mar 2019,0.2048040455120101
4,CAMLINFINE,Dec 2021 - Mar 2022,-0.2605376700962495
4,CAMLINFINE,Sep 2019 - Dec 2019,0.3445050662509741
4,CAMLINFINE,Sep 2018 - Dec 2018,0.1547064305684996
4,CAMS,Dec 2021 - Mar 2022,-0.1209228933746415
4,CAPACITE,Sep 2021 - Dec 2021,-0.1741898148148149
4,CAPLIPOINT,Dec 2017 - Mar 2018,0.1199694992798442
4,CGCL,Dec 2021 - Mar 2022,0.3772632311977716
4,CARERATING,Dec 2019 - Mar 2020,-0.6014017297942141
4,CAREERP,Jun 2019 - Sep 2019,1.302065404475043
4,CAREERP,Dec 2018 - Mar 2019,0.1732933233308326
4,CCCL,Dec 2021 - Mar 2022,-0.4054054054054054
4,CCL,Mar 2020 - Jun 2020,0.160782731490821
4,CDSL,Sep 2019 - Dec 2019,-0.3330939127311905
4,CDSL,Mar 2019 - Jun 2019,0.1017857142857142
4,CEATLTD,Jun 2018 - Sep 2018,0.3299704724409449
4,CEATLTD,Mar 2018 - Jun 2018,-0.2253521126760563
4,CENTRUM,Dec 2021 - Mar 2022,-0.287758346581876
4,CENTRUM,Sep 2021 - Dec 2021,-0.2607655502392344
4,CENTRUM,Sep 2018 - Dec 2018,-0.2313527180783817
4,CENTUM,Dec 2018 - Mar 2019,0.1206415620641562
4,CENTURYTEX,Sep 2021 - Dec 2021,-0.2714631508471958
4,CENTURYTEX,Sep 2019 - Dec 2019,-0.6311641888049395
4,CENTURYTEX,Mar 2019 - Jun 2019,0.1214244016345592
4,CENTURYPLY,Sep 2021 - Dec 2021,0.2030087755954869
4,CENTURYPLY,Sep 2019 - Dec 2019,0.0804493017607771
4,CESC,Mar 2022 - Jun 2022,-0.1292170591979629
4,CESC,Mar 2021 - Jun 2021,0.1057100265733358
4,CROMPTON,Sep 2021 - Dec 2021,-0.1143786910931663
4,CGPOWER,Jun 2018 - Sep 2018,-0.4199170124481327
4,CHAMBLFERT,Sep 2021 - Dec 2021,-0.1816709095116871
4,CHEMBOND,Mar 2022 - Jun 2022,0.2298542967588463
4,CHEMBOND,Jun 2021 - Sep 2021,-0.1069745523091422
4,CHEMFAB,Jun 2021 - Sep 2021,-0.2535017852238396
4,CHEMFAB,Jun 2020 - Sep 2020,-0.1519767863619875
4,CHENNPETRO,Mar 2019 - Jun 2019,-0.2462139716658523
4,CHENNPETRO,Jun 2018 - Sep 2018,0.1278052491441614
4,CHOLAHLDNG,Mar 2022 - Jun 2022,0.0994470578526037
4,CHOLAHLDNG,Sep 2021 - Dec 2021,-0.0793033966609094
4,CHOLAHLDNG,Jun 2020 - Sep 2020,0.2177796097829074
4,CHROMATIC,Jun 2020 - Sep 2020,0.2666666666666666
4,CHROMATIC,Mar 2019 - Jun 2019,-0.4736842105263157
4,CIGNITITEC,Mar 2021 - Jun 2021,-0.1603891244699427
4,CIGNITITEC,Sep 2019 - Dec 2019,-0.3389860139860139
4,CIPLA,Dec 2019 - Mar 2020,0.3671098201318288
4,CIPLA,Jun 2018 - Sep 2018,-0.1098727373330171
4,CLEAN,Jun 2021 - Sep 2021,0.4422116824762855
4,COALINDIA,Dec 2017 - Mar 2018,-0.10927869398634
4,COCHINSHIP,Sep 2021 - Dec 2021,-0.1202886928628708
4,COCHINSHIP,Dec 2018 - Mar 2019,0.1038019693654266
4,COFFEEDAY,Dec 2018 - Mar 2019,0.187883435582822
4,COFFEEDAY,Jun 2018 - Sep 2018,0.165805022156573
4,CONSOFINVT,Jun 2021 - Sep 2021,0.4620717781402937
4,CONCOR,Jun 2021 - Sep 2021,-0.0995635159542444
4,CONTROLPR,Jun 2022 - Sep 2022,-0.0743250875409465
4,COX&KINGS,Dec 2017 - Mar 2018,-0.1747669113271176
4,CREST,Dec 2021 - Mar 2022,0.2635294117647059
4,CREST,Jun 2021 - Sep 2021,0.0875
4,CREST,Sep 2019 - Dec 2019,-0.1685122773230621
4,CREST,Dec 2018 - Mar 2019,0.1609968354430379
4,CRISIL,Mar 2020 - Jun 2020,0.0961094384846979
4,CRISIL,Mar 2018 - Jun 2018,-0.0948839558835911
4,CUMMINSIND,Mar 2019 - Jun 2019,-0.1943358705341835
4,CUPID,Sep 2021 - Dec 2021,-0.1095626072041165
4,CUPID,Jun 2021 - Sep 2021,-0.0737840065952185
4,CYBERMEDIA,Sep 2018 - Dec 2018,0.3692307692307693
4,CYBERTECH,Jun 2022 - Sep 2022,-0.0775362318840579
4,CYBERTECH,Dec 2019 - Mar 2020,-0.4648351648351648
4,CYIENT,Mar 2018 - Jun 2018,-0.1231971963876533
4,DLINKINDIA,Sep 2019 - Dec 2019,0.2653271509531169
4,DLINKINDIA,Dec 2018 - Mar 2019,0.1964407939767284
4,DABUR,Mar 2019 - Jun 2019,0.0947168015230842
4,DABUR,Mar 2018 - Jun 2018,0.1522951014114577
4,DALBHARAT,Sep 2021 - Dec 2021,-0.229009181220494
4,DATAMATICS,Mar 2022 - Jun 2022,0.1647811116576488
4,DATAMATICS,Sep 2019 - Dec 2019,-0.6328173374613003
4,DBSTOCKBRO,Jun 2022 - Sep 2022,-0.125248508946322
4,DBREALTY,Jun 2021 - Sep 2021,0.9539748953974898
4,DBREALTY,Mar 2021 - Jun 2021,0.2413087934560328
4,DBOL,Jun 2022 - Sep 2022,0.339923469387755
4,DCM,Jun 2021 - Sep 2021,0.8475073313782991
4,DCM,Dec 2018 - Mar 2019,-0.1471471471471471
4,DCMSHRIRAM,Mar 2022 - Jun 2022,0.1253364481235083
4,DCMSHRIRAM,Mar 2020 - Jun 2020,0.1803717472118958
4,DCMSHRIRAM,Mar 2019 - Jun 2019,-0.2367739931669944
4,DCMSRIND,Dec 2021 - Mar 2022,0.2257567983581323
4,DEEPENR,Jun 2021 - Sep 2021,-0.1312569521690768
4,DEEPAKFERT,Dec 2017 - Mar 2018,-0.2223719676549865
4,DEEPAKNTR,Mar 2022 - Jun 2022,-0.2484429973121217
4,DEEPAKNTR,Sep 2021 - Dec 2021,-0.225515082286246
4,DEEPAKNTR,Jun 2021 - Sep 2021,-0.1400337977083505
4,DELTAMAGNT,Sep 2019 - Dec 2019,0.2420470262793914
4,DELTACORP,Mar 2018 - Jun 2018,0.2010976948408342
4,DEN,Jun 2019 - Sep 2019,-0.2369519832985386
4,DHAMPURSUG,Mar 2020 - Jun 2020,0.237037037037037
4,DHANI,Mar 2021 - Jun 2021,0.2603439011284257
4,DHANUKA,Mar 2021 - Jun 2021,-0.2589619584185073
4,DHANUKA,Mar 2019 - Jun 2019,-0.2384327877303776
4,DHANUKA,Mar 2018 - Jun 2018,-0.096440469928108
4,DHUNINV,Dec 2021 - Mar 2022,0.1525153818313427
4,DHUNINV,Dec 2019 - Mar 2020,-0.4917588620456085
4,DVL,Dec 2021 - Mar 2022,-0.2099757145525873
4,DIGISPICE,Sep 2021 - Dec 2021,-0.204059829059829
4,DIGISPICE,Dec 2019 - Mar 2020,-0.4313725490196078
4,DBL,Jun 2020 - Sep 2020,0.1542735042735042
4,DISHTV,Jun 2020 - Sep 2020,0.4109589041095891
4,DCAL,Jun 2022 - Sep 2022,-0.2515262515262514
4,DCAL,Dec 2021 - Mar 2022,-0.2704118067126875
4,DCAL,Sep 2019 - Dec 2019,-0.4218377088305489
4,DIXON,Sep 2021 - Dec 2021,-0.077959927140255
4,DLF,Sep 2018 - Dec 2018,0.1143439045679372
4,DODLA,Mar 2022 - Jun 2022,0.1041038961038961
4,DODLA,Sep 2021 - Dec 2021,-0.2601940003592599
4,DPSCLTD,Sep 2021 - Dec 2021,0.7774294670846397
4,DPSCLTD,Sep 2019 - Dec 2019,-0.1861702127659574
4,DQE,Dec 2018 - Mar 2019,0.5038167938931297
4,DQE,Sep 2018 - Dec 2018,-0.1586206896551724
4,DSSL,Mar 2020 - Jun 2020,1.181222707423581
4,DSSL,Mar 2019 - Jun 2019,0.332089552238806
4,DYNPRO,Dec 2021 - Mar 2022,0.2943548387096772
4,ECLERX,Mar 2022 - Jun 2022,-0.1504014474725772
4,ECLERX,Mar 2021 - Jun 2021,0.7329936400490945
4,ECLERX,Sep 2018 - Dec 2018,-0.0872155256666821
4,EDELWEISS,Sep 2019 - Dec 2019,-0.2470992694456381
4,EIMCOELECO,Sep 2019 - Dec 2019,-0.4700569681811867
4,ELDEHSG,Jun 2022 - Sep 2022,0.3234228374988387
4,ELECON,Sep 2019 - Dec 2019,-0.5730337078651685
4,ELECTCAST,Jun 2022 - Sep 2022,0.1384408602150537
4,ELECTCAST,Mar 2022 - Jun 2022,-0.2541436464088398
4,ELECTCAST,Jun 2021 - Sep 2021,0.1300138312586446
4,ELECTCAST,Dec 2019 - Mar 2020,-0.4374999999999999
4,ELECTHERM,Mar 2022 - Jun 2022,-0.3316086547507055
4,ELECTHERM,Jun 2021 - Sep 2021,-0.2071277346506704
4,ELECTHERM,Dec 2019 - Mar 2020,-0.473753280839895
4,ELGIEQUIP,Sep 2021 - Dec 2021,1.0265095729013256
4,ELGIRUBCO,Dec 2019 - Mar 2020,-0.4211956521739129
4,ELGIRUBCO,Jun 2019 - Sep 2019,-0.0919881305637982
4,ELGIRUBCO,Dec 2018 - Mar 2019,0.1266375545851529
4,EMAMILTD,Mar 2019 - Jun 2019,-0.2526565995525727
4,EMAMIREAL,Sep 2019 - Dec 2019,0.6220871327254305
4,ENDURANCE,Mar 2022 - Jun 2022,0.2506520929077132
4,ENDURANCE,Sep 2021 - Dec 2021,-0.1931696626575178
4,ENGINERSIN,Dec 2018 - Mar 2019,0.0980569362855851
4,ENIL,Dec 2019 - Mar 2020,-0.5414911541701769
4,ENIL,Jun 2018 - Sep 2018,-0.1416140350877192
4,EPL,Sep 2021 - Dec 2021,-0.1614066726780884
4,EQUITAS,Mar 2022 - Jun 2022,-0.1702802749867794
4,EQUITAS,Dec 2018 - Mar 2019,0.1109770808202654
4,EQUITAS,Mar 2018 - Jun 2018,-0.2225423118473172
4,ERIS,Dec 2017 - Mar 2018,0.0786707579813279
4,EROSMEDIA,Jun 2019 - Sep 2019,1.0631578947368423
4,EROSMEDIA,Dec 2017 - Mar 2018,-0.1750816377794525
4,ESCORTS,Mar 2022 - Jun 2022,0.1324838709677419
4,ESSARSHPNG,Jun 2022 - Sep 2022,0.5683453237410072
4,ESSARSHPNG,Jun 2019 - Sep 2019,0.3566433566433565
4,ESTER,Jun 2021 - Sep 2021,-0.1336265223274695
4,EVEREADY,Sep 2018 - Dec 2018,0.2208556149732621
4,EVERESTIND,Dec 2021 - Mar 2022,0.2402764384442301
4,EKC,Sep 2021 - Dec 2021,1.0867117117117118
4,EKC,Jun 2018 - Sep 2018,0.1470588235294117
4,EKC,Mar 2018 - Jun 2018,-0.3267326732673267
4,EXCELINDUS,Dec 2021 - Mar 2022,0.7508782806364952
4,EXCELINDUS,Dec 2019 - Mar 2020,-0.5590244453226444
4,EXCELINDUS,Sep 2018 - Dec 2018,-0.3662746585735963
4,EXPLEOSOL,Mar 2022 - Jun 2022,0.1655101718971769
4,FCSSOFT,Sep 2021 - Dec 2021,4.030303030303031
4,FDC,Dec 2019 - Mar 2020,-0.254329230127269
4,FDC,Jun 2019 - Sep 2019,0.1619537275064268
4,FDC,Dec 2018 - Mar 2019,-0.1027561414020371
4,FMGOETZE,Mar 2022 - Jun 2022,0.0899926686217009
4,FIEMIND,Mar 2019 - Jun 2019,-0.158869847151459
4,FINEORG,Jun 2018 - Sep 2018,0.4668430001889286
4,FCL,Dec 2021 - Mar 2022,-0.2426292895118415
4,FCL,Jun 2018 - Sep 2018,-0.3676341248900615
4,FINCABLES,Sep 2021 - Dec 2021,0.1880011880011879
4,FINPIPE,Dec 2019 - Mar 2020,-0.4441486920605782
4,FSL,Dec 2021 - Mar 2022,-0.2305428384565075
4,FSL,Jun 2019 - Sep 2019,0.1214285714285714
4,FSL,Mar 2018 - Jun 2018,0.3219123505976096
4,FLEXITUFF,Jun 2022 - Sep 2022,0.1947069943289225
4,FCONSUMER,Sep 2021 - Dec 2021,0.1468531468531467
4,FMNL,Sep 2021 - Dec 2021,0.1734104046242774
4,FMNL,Jun 2021 - Sep 2021,-0.2909090909090909
4,FMNL,Sep 2019 - Dec 2019,-0.2476489028213165
4,FSC,Jun 2020 - Sep 2020,-0.3329278183292781
4,GRINFRA,Sep 2021 - Dec 2021,-0.195895158141351
4,GAIL,Dec 2021 - Mar 2022,0.1533242876526458
4,GAIL,Mar 2021 - Jun 2021,-0.1533251231527093
4,GALAXYSURF,Jun 2022 - Sep 2022,-0.1053140862944161
4,GALAXYSURF,Jun 2021 - Sep 2021,0.1154352620139295
4,GALAXYSURF,Mar 2021 - Jun 2021,0.0512606963224246
4,GALAXYSURF,Dec 2017 - Mar 2018,-0.1333978573574075
4,GALLANTT,Jun 2021 - Sep 2021,-0.2750294464075383
4,GALLANTT,Sep 2018 - Dec 2018,-0.2103505843071786
4,GANESHHOUC,Dec 2018 - Mar 2019,0.3016605166051659
4,GANESHHOUC,Dec 2017 - Mar 2018,-0.2346872985170857
4,GANECOS,Mar 2022 - Jun 2022,-0.2148612992940169
4,GARDENSILK,Jun 2017 - Sep 2017,0.0969609261939219
4,GARDENSILK,Mar 2017 - Jun 2017,0.3096446700507614
4,GARFIBRES,Sep 2019 - Dec 2019,0.2856732819419386
4,GATI,Dec 2017 - Mar 2018,-0.2706078268109909
4,GAYAPROJ,Dec 2019 - Mar 2020,-0.7370967741935485
4,GEPIL,Sep 2021 - Dec 2021,-0.231629926519706
4,GEPIL,Mar 2019 - Jun 2019,-0.1611644657863145
4,GESHIP,Mar 2021 - Jun 2021,-0.1428779705496428
4,GEECEE,Dec 2018 - Mar 2019,0.2223776223776223
4,GICRE,Mar 2022 - Jun 2022,0.0790273556231002
4,GICRE,Mar 2021 - Jun 2021,-0.3169358786098874
4,GENESYS,Sep 2019 - Dec 2019,-0.3004824259131633
4,GENUSPAPER,Dec 2021 - Mar 2022,0.7839721254355402
4,GENUSPAPER,Jun 2021 - Sep 2021,-0.162162162162162
4,GENUSPOWER,Mar 2022 - Jun 2022,-0.1515711645101665
4,GEOJITFSL,Sep 2021 - Dec 2021,-0.2925336597307222
4,GFLLIMITED,Jun 2020 - Sep 2020,0.1478005865102638
4,GITANJALI,Dec 2016 - Mar 2017,-0.1262068965517241
4,GLAXO,Mar 2019 - Jun 2019,0.234870499052432
4,GLOBOFFS,Sep 2018 - Dec 2018,-0.5235955056179775
4,GLOBOFFS,Dec 2016 - Mar 2017,-0.3034705407586764
