SYMBOL,Company Name,Company Code,Quarter,Result Date,Price on Result Date,High in next 90 days,Low in next 90 days,Change
ACE,actionconstructionequipment,ACE3,Mar 2021 - Jun 2021,31-07-2021,258.05,278.2,194.55,-0.2460763417942259
ACE,actionconstructionequipment,ACE3,Mar 2020 - Jun 2020,10-08-2020,57.85,74.85,57.25,0.2938634399308555
ACE,actionconstructionequipment,ACE3,Mar 2019 - Jun 2019,05-08-2019,71.75,82.8,50.6,-0.29477351916376304
ADANIENT,adanienterprises,AE13,Mar 2020 - Jun 2020,06-08-2020,185.95,344.8,185.95,0.8542618983597743
ADANIENT,adanienterprises,AE13,Jun 2019 - Sep 2019,12-11-2019,210.85,239.5,198.2,0.1358785866729903
ADANIENT,adanienterprises,AE13,Mar 2018 - Jun 2018,,202.3,229.7,130.2,-0.35640138408304506
ADANIGREEN,adanigreenenergylimited,ADANI54145,Sep 2019 - Dec 2019,07-02-2019,34.4,45.0,30.25,0.308139534883721
ADANIGREEN,adanigreenenergylimited,ADANI54145,Jun 2018 - Sep 2018,31-10-2018,39.65,49.45,32.5,0.2471626733921817
ADANIPORTS,adaniportsspecialeconomiczone,MPS,Dec 2019 - Mar 2020,05-05-2020,263.1,360.4,263.1,0.3698213606993537
ADANIPORTS,adaniportsspecialeconomiczone,MPS,Mar 2019 - Jun 2019,07-08-2019,372.25,421.7,345.05,0.1328408327736736
ADANIPORTS,adaniportsspecialeconomiczone,MPS,Mar 2018 - Jun 2018,,373.15,386.95,301.8,-0.1912099691812943
ADANIPOWER,adanipower,AP11,Jun 2022 - Sep 2022,11-11-2022,360.2,360.2,323.95,-0.10063853414769573
ADANIPOWER,adanipower,AP11,Jun 2021 - Sep 2021,29-10-2021,100.5,119.4,97.1,0.18805970149253737
ADANIPOWER,adanipower,AP11,Dec 2019 - Mar 2020,27-04-2020,30.85,40.2,29.6,0.3030794165316046
ADANIPOWER,adanipower,AP11,Sep 2018 - Dec 2018,,36.85,54.6,36.85,0.4816824966078697
ADANIPOWER,adanipower,AP11,Mar 2018 - Jun 2018,,31.7,50.3,23.45,0.586750788643533
ADANITRANS,adanitransmission,AT22,Jun 2021 - Sep 2021,29-10-2021,1767.4,2066.8,1683.4,0.16940138055901327
ADANITRANS,adanitransmission,AT22,Dec 2018 - Mar 2019,28-05-2019,241.55,241.55,203.5,-0.15752432208652456
ADANITRANS,adanitransmission,AT22,Dec 2017 - Mar 2018,10-05-2018,168.65,178.3,120.4,-0.286095463978654
AWL,adaniwilmar,AW,Jun 2022 - Sep 2022,03-11-2022,682.3,688.7,621.2,-0.08955005129708327
ADFFOODS,adffoodsindustries,AF30,Mar 2022 - Jun 2022,28-07-2022,714.6,742.9,691.05,0.03960257486705843
ADFFOODS,adffoodsindustries,AF30,Dec 2021 - Mar 2022,,722.35,742.9,691.05,-0.043330795320827946
ADFFOODS,adffoodsindustries,AF30,Mar 2021 - Jun 2021,29-07-2021,951.45,958.3,735.85,-0.22660150296915235
ADFFOODS,adffoodsindustries,AF30,Mar 2020 - Jun 2020,14-08-2020,404.65,438.75,350.05,-0.13493142221673043
ABFRL,adityabirlafashionretail,PFR,Dec 2021 - Mar 2022,18-05-2022,280.45,291.3,226.7,-0.19165626671420932
ABFRL,adityabirlafashionretail,PFR,Mar 2021 - Jun 2021,30-07-2021,224.25,271.95,194.0,0.2127090301003344
ABFRL,adityabirlafashionretail,PFR,Mar 2020 - Jun 2020,13-08-2020,129.85,165.2,126.6,0.2722371967654986
ABFRL,adityabirlafashionretail,PFR,Dec 2019 - Mar 2020,27-05-2020,108.05,149.5,108.05,0.38361869504858864
ADORWELD,adorwelding,AW01,Mar 2020 - Jun 2020,11-08-2020,265.15,285.5,235.6,-0.11144635112200636
ADORWELD,adorwelding,AW01,Mar 2019 - Jun 2019,25-07-2019,302.2,328.3,279.9,0.08636664460622112
ADVENZYMES,advancedenzymetechnologies,AET,Mar 2022 - Jun 2022,06-08-2022,292.7,308.55,263.0,-0.1014690809702767
ADVENZYMES,advancedenzymetechnologies,AET,Dec 2021 - Mar 2022,20-05-2022,277.85,301.55,262.75,0.08529782256613276
ADVENZYMES,advancedenzymetechnologies,AET,Jun 2021 - Sep 2021,02-11-2021,369.1,369.1,308.55,-0.16404768355459226
ADVENZYMES,advancedenzymetechnologies,AET,Dec 2019 - Mar 2020,30-05-2020,150.0,240.8,149.9,0.6053333333333334
ADVENZYMES,advancedenzymetechnologies,AET,Sep 2018 - Dec 2018,06-02-2018,256.0,261.6,209.7,-0.18085937500000004
ADVENZYMES,advancedenzymetechnologies,AET,Jun 2018 - Sep 2018,01-11-2018,200.6,200.6,151.1,-0.24675972083748754
AEGISCHEM,aegislogistics,AL9,Jun 2019 - Sep 2019,,164.4,235.1,164.4,0.4300486618004865
AFFLE,affleindia,AI82,Dec 2019 - Mar 2020,30-05-2020,1540.2,2941.4,1450.8,0.9097519802623036
ARVINDFASN,arvindfashionslimited,ARVIN54248,Mar 2021 - Jun 2021,06-08-2021,213.2,344.0,197.55,0.6135084427767356
ARVINDFASN,arvindfashionslimited,ARVIN54248,Mar 2020 - Jun 2020,09-07-2020,170.0,170.0,121.05,-0.28794117647058826
ARVINDFASN,arvindfashionslimited,ARVIN54248,Dec 2019 - Mar 2020,,167.5,175.1,121.05,-0.27731343283582094
ARVINDFASN,arvindfashionslimited,ARVIN54248,Mar 2019 - Jun 2019,,510.5,518.25,412.8,-0.19138099902056804
AGARIND,agarwalindustrialcorporation,AIC03,Jun 2021 - Sep 2021,12-11-2021,373.25,590.0,359.7,0.5807099799062291
AGARIND,agarwalindustrialcorporation,AIC03,Mar 2021 - Jun 2021,13-08-2021,337.7,399.0,288.95,0.1815220610008884
AGARIND,agarwalindustrialcorporation,AIC03,Mar 2020 - Jun 2020,26-08-2020,116.05,116.05,77.25,-0.33433864713485567
ATFL,agrotechfoods,ATF,Mar 2022 - Jun 2022,20-07-2022,849.2,849.2,718.1,-0.1543805934997645
ATFL,agrotechfoods,ATF,Dec 2021 - Mar 2022,28-04-2022,878.9,908.85,767.45,-0.12680623506656039
ATFL,agrotechfoods,ATF,Dec 2019 - Mar 2020,,520.05,772.95,515.75,0.48629939428901087
ATFL,agrotechfoods,ATF,Mar 2019 - Jun 2019,16-07-2019,499.0,516.35,470.55,-0.0570140280561122
ATFL,agrotechfoods,ATF,Dec 2018 - Mar 2019,24-04-2019,580.1,580.1,482.3,-0.16859162213411483
AGSTRA,agstransacttechnologies,ATT,Dec 2021 - Mar 2022,27-05-2022,92.4,92.4,68.9,-0.2543290043290043
AHLUCONT,ahluwaliacontractsindia,ACI12,Mar 2019 - Jun 2019,14-08-2019,277.65,321.7,264.6,0.1586529803709707
AHLUCONT,ahluwaliacontractsindia,ACI12,Sep 2018 - Dec 2018,14-02-2018,345.4,425.1,344.95,0.23074696004632325
AIAENG,aiaengineering,AIE01,Mar 2018 - Jun 2018,,1793.25,1824.85,1481.9,-0.1736233096333472
AIRAN,airan,A09,Mar 2022 - Jun 2022,10-08-2022,20.2,20.65,17.15,-0.15099009900990104
AIRAN,airan,A09,Mar 2021 - Jun 2021,14-08-2021,24.0,24.0,18.95,-0.2104166666666667
AIRAN,airan,A09,Mar 2020 - Jun 2020,14-08-2020,12.3,13.15,11.25,-0.08536585365853663
AIRAN,airan,A09,Mar 2019 - Jun 2019,,19.75,19.8,11.05,-0.440506329113924
AIRAN,airan,A09,Sep 2018 - Dec 2018,,53.0,67.35,33.95,-0.35943396226415086
AIROLAM,airolam,AL08,Jun 2022 - Sep 2022,14-11-2022,105.0,105.0,80.05,-0.23761904761904765
AJANTPHARM,ajantapharma,AP22,Jun 2022 - Sep 2022,03-11-2022,1347.7,1347.7,1221.95,-0.09330711582696445
AJANTPHARM,ajantapharma,AP22,Sep 2021 - Dec 2021,31-01-2022,2200.85,2200.85,1705.4,-0.22511756821228154
AJANTPHARM,ajantapharma,AP22,Sep 2018 - Dec 2018,30-01-2019,1088.85,1088.85,924.75,-0.15070946411351419
AJANTPHARM,ajantapharma,AP22,Dec 2017 - Mar 2018,,982.7,1272.4,969.25,0.29480004070418236
AJMERA,ajmerarealtyinfraindia,ARI03,Mar 2019 - Jun 2019,09-08-2019,133.0,147.35,103.0,-0.22556390977443608
AJRINFRA,ajrinfratolling,GIP01,Dec 2021 - Mar 2022,,1.5,2.0,1.3,0.3333333333333333
AKASH,akashinfraprojects,AI76,Mar 2022 - Jun 2022,06-08-2022,45.8,51.0,32.5,-0.29039301310043664
AKASH,akashinfraprojects,AI76,Sep 2021 - Dec 2021,28-01-2022,175.35,205.9,44.05,-0.748788138009695
AKG,akgexim,AE20,Mar 2021 - Jun 2021,,23.85,44.55,22.15,0.8679245283018866
AKSHOPTFBR,akshoptifibre,AO03,Jun 2022 - Sep 2022,21-10-2022,11.45,11.45,10.1,-0.11790393013100434
AKSHOPTFBR,akshoptifibre,AO03,Jun 2021 - Sep 2021,12-11-2021,10.15,15.3,8.35,0.5073891625615764
AKSHOPTFBR,akshoptifibre,AO03,Sep 2019 - Dec 2019,12-02-2019,20.7,21.1,15.7,-0.24154589371980678
AKSHOPTFBR,akshoptifibre,AO03,Jun 2019 - Sep 2019,14-11-2019,6.8,9.6,6.2,0.4117647058823529
AKSHOPTFBR,akshoptifibre,AO03,Dec 2018 - Mar 2019,25-05-2019,17.7,17.7,5.6,-0.6836158192090396
AKSHOPTFBR,akshoptifibre,AO03,Sep 2018 - Dec 2018,12-02-2018,42.5,42.5,30.4,-0.2847058823529412
AKZOINDIA,akzonobelindia,ICI,Jun 2022 - Sep 2022,04-11-2022,2105.2,2351.75,2105.2,0.11711476344290338
AKZOINDIA,akzonobelindia,ICI,Dec 2021 - Mar 2022,27-05-2022,1738.2,1983.75,1701.6,0.14126682775284774
AKZOINDIA,akzonobelindia,ICI,Mar 2020 - Jun 2020,10-08-2020,1893.7,2179.3,1893.7,0.1508158631250991
AKZOINDIA,akzonobelindia,ICI,Jun 2019 - Sep 2019,08-11-2019,2152.7,2152.7,1903.4,-0.11580805500069669
AKZOINDIA,akzonobelindia,ICI,Jun 2018 - Sep 2018,03-11-2018,1555.05,1801.25,1520.15,0.15832288350856888
ALANKIT,alankit,EGJ,Jun 2022 - Sep 2022,29-10-2022,11.4,11.4,10.75,-0.057017543859649154
ALANKIT,alankit,EGJ,Dec 2021 - Mar 2022,30-05-2022,12.2,12.25,10.25,-0.15983606557377045
ALANKIT,alankit,EGJ,Mar 2020 - Jun 2020,23-07-2020,16.9,19.35,14.35,-0.15088757396449698
ALANKIT,alankit,EGJ,Mar 2019 - Jun 2019,14-08-2019,20.25,24.65,10.9,-0.46172839506172836
ALCHEM,alchemist,A12,Jun 2018 - Sep 2018,13-11-2018,3.1,3.1,1.7,-0.4516129032258065
ALEMBICLTD,alembic,A08,Sep 2021 - Dec 2021,,96.6,96.6,66.1,-0.31573498964803315
ALEMBICLTD,alembic,A08,Sep 2019 - Dec 2019,31-01-2020,57.55,57.55,30.25,-0.474370112945265
ALEMBICLTD,alembic,A08,Sep 2018 - Dec 2018,30-01-2019,41.7,44.65,39.9,0.07074340527577927
APLLTD,alembicpharmaceuticals,AP35,Sep 2019 - Dec 2019,22-01-2020,590.2,680.45,445.4,-0.24534056252117936
APLLTD,alembicpharmaceuticals,AP35,Dec 2018 - Mar 2019,,508.75,545.65,493.35,0.07253071253071249
APLLTD,alembicpharmaceuticals,AP35,Sep 2018 - Dec 2018,22-01-2019,590.2,599.25,520.9,-0.11741782446628272
ALICON,aliconcastalloy,EC06,Mar 2021 - Jun 2021,05-08-2021,775.7,897.95,746.2,0.1575995874693825
ALICON,aliconcastalloy,EC06,Mar 2020 - Jun 2020,27-07-2020,257.6,364.5,248.15,0.4149844720496893
ALICON,aliconcastalloy,EC06,Dec 2019 - Mar 2020,,251.15,364.5,248.15,0.45132391001393585
ALICON,aliconcastalloy,EC06,Mar 2019 - Jun 2019,26-07-2019,486.25,486.25,335.85,-0.309305912596401
ALICON,aliconcastalloy,EC06,Mar 2018 - Jun 2018,23-07-2018,588.55,710.35,584.85,0.20694928213405842
ALKEM,alkemlaboratories,AL05,Dec 2021 - Mar 2022,13-05-2022,2905.75,3250.1,2902.75,0.11850640970489544
ALKEM,alkemlaboratories,AL05,Sep 2021 - Dec 2021,05-02-2021,2943.95,2943.95,2574.8,-0.12539275463238156
ALKEM,alkemlaboratories,AL05,Dec 2019 - Mar 2020,05-06-2020,2394.55,2981.95,2302.5,0.24530705142928716
ALKEM,alkemlaboratories,AL05,Dec 2017 - Mar 2018,30-05-2018,1983.2,2195.75,1832.95,0.10717527228721256
ALKYLAMINE,alkylamineschemicals,AAC,Sep 2018 - Dec 2018,05-02-2018,647.2,716.9,594.05,0.10769468479604438
ALLCARGO,allcargologistics,AGL02,Dec 2021 - Mar 2022,26-05-2022,295.6,344.0,255.3,0.16373477672530437
ALLCARGO,allcargologistics,AGL02,Sep 2019 - Dec 2019,08-02-2019,101.15,120.55,98.75,0.19179436480474532
ADSL,allieddigitalservices,ADS01,Mar 2022 - Jun 2022,28-07-2022,128.5,128.5,98.2,-0.23579766536964977
ADSL,allieddigitalservices,ADS01,Sep 2017 - Dec 2017,13-02-2017,32.75,32.75,28.6,-0.12671755725190836
ALLSEC,allsectechnologies,ALL01,Mar 2021 - Jun 2021,19-07-2021,529.55,529.55,402.55,-0.23982626758568587
ALLSEC,allsectechnologies,ALL01,Mar 2020 - Jun 2020,21-07-2020,209.45,292.2,186.0,0.39508235855812845
ALLSEC,allsectechnologies,ALL01,Sep 2019 - Dec 2019,07-02-2019,181.85,312.1,168.45,0.7162496563101459
ALMONDZ,almondzglobalsecurities,AGS,Sep 2021 - Dec 2021,11-02-2021,21.0,31.0,21.0,0.47619047619047616
ALMONDZ,almondzglobalsecurities,AGS,Dec 2019 - Mar 2020,,11.7,16.2,9.55,0.38461538461538464
ALMONDZ,almondzglobalsecurities,AGS,Jun 2019 - Sep 2019,11-12-2019,9.8,17.45,9.65,0.780612244897959
ALMONDZ,almondzglobalsecurities,AGS,Jun 2018 - Sep 2018,12-11-2018,24.4,26.5,21.5,-0.1188524590163934
ALOKINDS,alokindustries,AI54,Jun 2022 - Sep 2022,15-10-2022,16.9,16.9,14.9,-0.1183431952662721
ALOKINDS,alokindustries,AI54,Mar 2022 - Jun 2022,18-07-2022,21.1,21.25,16.9,-0.1990521327014219
ALOKINDS,alokindustries,AI54,Dec 2021 - Mar 2022,14-04-2022,27.65,27.75,19.8,-0.2839059674502712
ALPA,alpalaboratories,AL11,Jun 2022 - Sep 2022,14-11-2022,57.9,59.15,49.3,-0.14853195164075997
ALPA,alpalaboratories,AL11,Dec 2021 - Mar 2022,28-05-2022,69.65,69.65,52.5,-0.24623115577889454
ALPA,alpalaboratories,AL11,Dec 2019 - Mar 2020,29-06-2020,23.9,31.2,19.55,0.30543933054393313
ALPA,alpalaboratories,AL11,Jun 2018 - Sep 2018,03-11-2018,28.8,30.35,23.55,-0.18229166666666666
ALPSINDUS,alpsindustries,AI12,Jun 2022 - Sep 2022,14-11-2022,2.25,2.35,2.15,-0.04444444444444448
ALPSINDUS,alpsindustries,AI12,Dec 2021 - Mar 2022,30-05-2022,4.2,4.2,2.0,-0.5238095238095238
ALPSINDUS,alpsindustries,AI12,Sep 2021 - Dec 2021,12-02-2021,2.2,2.2,1.45,-0.340909090909091
ALPSINDUS,alpsindustries,AI12,Dec 2019 - Mar 2020,,1.7,1.7,1.05,-0.38235294117647056
ALPSINDUS,alpsindustries,AI12,Dec 2018 - Mar 2019,30-05-2019,0.9,1.0,0.4,-0.5555555555555556
AMARAJABAT,amararajabatteries,ARB,Dec 2021 - Mar 2022,20-05-2022,529.15,529.15,445.3,-0.1584616838325616
AMARAJABAT,amararajabatteries,ARB,Mar 2021 - Jun 2021,14-08-2021,729.25,770.55,666.3,-0.08632156324991436
AMARAJABAT,amararajabatteries,ARB,Mar 2020 - Jun 2020,,742.75,832.5,710.45,0.12083473577919893
AMARAJABAT,amararajabatteries,ARB,Dec 2019 - Mar 2020,30-05-2020,614.6,766.65,614.6,0.24739668076797908
AMARAJABAT,amararajabatteries,ARB,Dec 2018 - Mar 2019,,619.95,737.2,602.8,0.189128155496411
AMBER,amberenterprisesindialimited,AEI01,Jun 2022 - Sep 2022,21-10-2022,2149.75,2149.75,1924.25,-0.10489591813001511
AMBER,amberenterprisesindialimited,AEI01,Jun 2021 - Sep 2021,30-10-2021,3305.75,3662.65,3029.45,0.10796339711109433
AMBER,amberenterprisesindialimited,AEI01,Mar 2021 - Jun 2021,,2928.9,3678.2,2742.8,0.2558298337259721
AMBER,amberenterprisesindialimited,AEI01,Mar 2020 - Jun 2020,07-08-2020,1779.2,2462.25,1654.75,0.3839084982014388
AMBER,amberenterprisesindialimited,AEI01,Jun 2019 - Sep 2019,,998.8,1603.25,975.35,0.6051762114537446
AMBER,amberenterprisesindialimited,AEI01,Jun 2018 - Sep 2018,01-11-2018,854.2,928.15,744.1,-0.1288925310231796
AMBUJACEM,ambujacements,AC18,Jun 2021 - Sep 2021,26-10-2021,380.35,431.25,350.3,0.1338241093729459
AMBUJACEM,ambujacements,AC18,Jun 2019 - Sep 2019,18-10-2019,207.65,212.05,191.5,-0.077775102335661
AMBUJACEM,ambujacements,AC18,Jun 2018 - Sep 2018,23-10-2018,200.6,227.25,190.45,0.132851445663011
AMIORG,amiorganics,AO05,Mar 2022 - Jun 2022,10-08-2022,1009.95,1110.65,888.45,-0.12030298529630179
AMJLAND,amjland,PPP,Mar 2022 - Jun 2022,04-08-2022,26.0,33.4,25.0,0.28461538461538455
AMJLAND,amjland,PPP,Mar 2020 - Jun 2020,,18.7,21.8,17.7,0.1657754010695188
AMJLAND,amjland,PPP,Dec 2018 - Mar 2019,,16.65,19.7,15.85,0.18318318318318325
AMJLAND,amjland,PPP,Sep 2018 - Dec 2018,10-02-2018,25.4,33.25,22.95,0.3090551181102363
ARTEMISMED,artemismedicareservices,ARTEM54291,Mar 2021 - Jun 2021,,327.4,412.8,32.15,-0.9018020769700673
ARTEMISMED,artemismedicareservices,ARTEM54291,Mar 2020 - Jun 2020,03-08-2020,174.95,174.95,148.65,-0.1503286653329522
ARTEMISMED,artemismedicareservices,ARTEM54291,Dec 2019 - Mar 2020,22-05-2020,143.9,200.65,143.9,0.39437109103544127
ANANTRAJ,anantraj,ARI,Mar 2020 - Jun 2020,14-09-2020,29.45,36.25,17.85,-0.3938879456706281
ANANTRAJ,anantraj,ARI,Sep 2019 - Dec 2019,14-02-2019,30.75,35.5,27.1,0.15447154471544716
ANANTRAJ,anantraj,ARI,Mar 2019 - Jun 2019,12-08-2019,27.3,35.95,24.3,0.31684981684981695
ANDHRSUGAR,andhrasugars,AS18,Jun 2022 - Sep 2022,12-11-2022,135.6,135.7,128.3,-0.0538348082595869
ANDHRSUGAR,andhrasugars,AS18,Sep 2019 - Dec 2019,02-02-2019,307.0,369.55,295.8,0.20374592833876226
ANDHRSUGAR,andhrasugars,AS18,Jun 2018 - Sep 2018,03-11-2018,371.1,386.9,292.5,-0.21180274858528703
ANDREWYU,andrewyulecompany,AYC,Mar 2022 - Jun 2022,12-08-2022,21.15,23.0,19.55,0.0874704491725769
ANDREWYU,andrewyulecompany,AYC,Dec 2021 - Mar 2022,30-05-2022,22.4,22.45,19.0,-0.15178571428571422
ANGIND,angindustries,ANG,Sep 2017 - Dec 2017,14-02-2017,10.65,12.8,8.9,0.2018779342723005
ANIKINDS,anikindustries,AI57,Jun 2022 - Sep 2022,14-11-2022,41.65,41.65,36.5,-0.12364945978391353
ANIKINDS,anikindustries,AI57,Sep 2021 - Dec 2021,12-02-2021,15.4,17.25,11.75,-0.23701298701298704
ANIKINDS,anikindustries,AI57,Dec 2019 - Mar 2020,,13.55,17.15,11.65,0.2656826568265681
APCL,anjaniportlandcement,APC,Jun 2022 - Sep 2022,07-11-2022,222.15,241.2,210.65,0.08575286968264678
APCL,anjaniportlandcement,APC,Mar 2022 - Jun 2022,09-08-2022,227.5,270.25,211.45,0.1879120879120879
ANSALHSG,ansalhousing,AHC,Mar 2022 - Jun 2022,09-08-2022,6.4,7.0,4.9,-0.234375
ANSALHSG,ansalhousing,AHC,Dec 2019 - Mar 2020,,4.25,5.0,3.55,0.17647058823529413
ANSALHSG,ansalhousing,AHC,Jun 2019 - Sep 2019,20-11-2019,6.6,6.6,4.75,-0.2803030303030303
ANSALAPI,ansalpropertiesinfrastructure,API07,Mar 2021 - Jun 2021,12-08-2021,9.2,13.7,8.65,0.48913043478260876
ANSALAPI,ansalpropertiesinfrastructure,API07,Jun 2019 - Sep 2019,13-11-2019,5.55,5.55,4.45,-0.19819819819819814
ANSALAPI,ansalpropertiesinfrastructure,API07,Mar 2019 - Jun 2019,13-08-2019,4.05,5.55,3.8,0.3703703703703704
ANURAS,anupamrasayanindia,ARI02,Mar 2022 - Jun 2022,25-07-2022,787.65,837.75,716.35,-0.09052244017012627
APARINDS,aparindustries,AI40,Sep 2021 - Dec 2021,31-01-2022,698.6,699.5,593.85,-0.14994274262811336
APARINDS,aparindustries,AI40,Mar 2020 - Jun 2020,06-08-2020,303.25,358.55,282.45,0.18235779060181373
APARINDS,aparindustries,AI40,Dec 2019 - Mar 2020,25-06-2020,336.05,358.55,287.95,-0.1431334622823985
APARINDS,aparindustries,AI40,Jun 2019 - Sep 2019,,507.55,510.35,385.9,-0.23968081962368246
APLAPOLLO,aplapollotubes,BT09,Mar 2020 - Jun 2020,,2186.8,3276.05,2186.8,0.4981022498628132
APLAPOLLO,aplapollotubes,BT09,Dec 2019 - Mar 2020,30-06-2020,1552.9,2819.0,1552.9,0.815313284821946
APLAPOLLO,aplapollotubes,BT09,Mar 2019 - Jun 2019,10-08-2019,1325.2,1505.55,1264.25,0.13609266525807417
APLAPOLLO,aplapollotubes,BT09,Sep 2018 - Dec 2018,,1071.75,1591.55,1067.3,0.4850011663167716
APOLLOHOSP,apollohospitalsenterprises,AHE,Sep 2021 - Dec 2021,12-02-2021,2748.1,3347.15,2748.1,0.21798697281758314
APOLLOHOSP,apollohospitalsenterprises,AHE,Mar 2020 - Jun 2020,14-09-2020,1623.7,2463.0,1623.7,0.5169058323581942
APOLSINHOT,apollosindoorihotels,ASH,Mar 2020 - Jun 2020,09-07-2020,456.1,672.05,445.3,0.4734707301030474
APOLSINHOT,apollosindoorihotels,ASH,Dec 2018 - Mar 2019,30-05-2019,1000.4,1000.4,722.8,-0.27748900439824076
APOLLOTYRE,apollotyres,AT14,Dec 2021 - Mar 2022,12-05-2022,196.0,232.2,175.55,0.18469387755102035
APOLLOTYRE,apollotyres,AT14,Mar 2021 - Jun 2021,,225.1,242.5,205.35,-0.08773878276321635
APOLLOTYRE,apollotyres,AT14,Dec 2019 - Mar 2020,19-05-2020,91.8,131.85,90.35,0.4362745098039216
APOLLOTYRE,apollotyres,AT14,Jun 2019 - Sep 2019,05-11-2019,179.85,180.0,160.5,-0.10758965804837362
APOLLOTYRE,apollotyres,AT14,Dec 2018 - Mar 2019,,200.65,200.9,147.05,-0.2671318215798654
