SYMBOL,Company Name,Company Code,Quarter,Result Date,Price on Result Date,High in next 90 days,Low in next 90 days,Change
BCG,brightcomgroup,LGS,Mar 2019 - Jun 2019,14-08-2019,3.25,3.8,2.55,-0.21538461538461545
CANDC,ccconstructions,CCC01,Jun 2018 - Sep 2018,13-11-2018,26.5,33.25,22.05,0.25471698113207547
CANDC,ccconstructions,CCC01,Dec 2017 - Mar 2018,29-05-2018,49.05,49.05,28.95,-0.40978593272171254
CAMLINFINE,camlinfinesciences,CFC03,Dec 2019 - Mar 2020,19-06-2020,47.3,98.95,47.3,1.0919661733615225
CANBK,canarabank,CB06,Mar 2021 - Jun 2021,27-07-2021,148.8,199.6,143.25,0.34139784946236545
CGCL,capriglobalcapital,MMF05,Jun 2018 - Sep 2018,15-11-2018,116.75,141.8,116.75,0.2145610278372592
CARTRADE,cartradetech,CT12,Dec 2021 - Mar 2022,,592.1,717.95,576.4,0.21254855598716435
CCL,cclproductsindia,CC10,Mar 2019 - Jun 2019,11-07-2019,238.0,248.3,226.75,-0.04726890756302521
CENTRALBK,centralbankindia,CBO01,Jun 2020 - Sep 2020,06-11-2020,11.55,15.65,11.4,0.35497835497835495
CENTRUM,centrumcapital,CF09,Sep 2019 - Dec 2019,11-02-2019,30.55,35.4,28.9,0.15875613747954165
CENTRUM,centrumcapital,CF09,Dec 2018 - Mar 2019,,27.15,28.2,23.25,-0.14364640883977897
CENTRUM,centrumcapital,CF09,Jun 2018 - Sep 2018,12-11-2018,39.55,42.05,30.4,-0.23135271807838179
CENTUM,centumelectronics,CE10,Dec 2021 - Mar 2022,24-05-2022,450.4,467.05,397.45,-0.1175621669626998
CENTURYPLY,centuryplyboards,CP9,Dec 2021 - Mar 2022,,525.7,697.6,513.0,0.32699258132014447
CROMPTON,cromptongreavesconsumerelectrical,CGC01,Mar 2019 - Jun 2019,24-07-2019,230.05,268.4,223.55,0.16670289067593985
CHALET,chalethotels,CH03,Jun 2020 - Sep 2020,10-11-2020,145.0,204.8,141.75,0.41241379310344833
CHAMBLFERT,chambalfertiliserschemicals,CFC,Mar 2021 - Jun 2021,04-08-2021,318.05,434.45,303.7,0.365980191793743
CHOLAHLDNG,cholamandalamfinancialholdings,TII,Jun 2019 - Sep 2019,,472.25,559.25,467.25,0.1842244573848597
CHOLAFIN,cholamandalaminvestmentfinancecompany,CDB,Jun 2019 - Sep 2019,,296.75,342.65,291.5,0.15467565290648685
CHROMATIC,chromaticindia,CI31,Mar 2019 - Jun 2019,14-08-2019,0.6,0.6,0.4,-0.33333333333333326
CIGNITITEC,cignititechnologies,CI42,Jun 2020 - Sep 2020,,449.1,449.1,358.85,-0.20095747049654863
CIGNITITEC,cignititechnologies,CI42,Mar 2019 - Jun 2019,24-07-2019,294.25,340.3,256.6,0.156499575191164
COFFEEDAY,coffeedayenterprises,CDE,Dec 2018 - Mar 2019,24-05-2019,249.6,253.35,62.7,-0.7487980769230769
COFFEEDAY,coffeedayenterprises,CDE,Jun 2018 - Sep 2018,14-11-2018,294.45,294.45,254.7,-0.13499745287824758
COMPUSOFT,compucomsoftware,CS14,Mar 2020 - Jun 2020,22-07-2020,7.95,9.0,7.0,0.13207547169811318
CONSOFINVT,consolidatedfinvestholdings,CFH01,Dec 2019 - Mar 2020,,30.3,36.4,24.85,0.20132013201320126
CONTROLPR,controlprint,CP11,Mar 2019 - Jun 2019,23-07-2019,209.85,253.3,203.15,0.2070526566595188
CONTROLPR,controlprint,CP11,Sep 2018 - Dec 2018,,253.6,289.6,248.5,0.14195583596214523
CCHHL,countryclubhospitalityholidays,CCI06,Jun 2020 - Sep 2020,13-11-2020,3.5,6.9,3.35,0.9714285714285715
CUMMINSIND,cumminsindia,CI02,Jun 2021 - Sep 2021,27-10-2021,894.6,1001.75,874.05,0.11977420076011623
DALBHARAT,dalmiabharat,OCL,Dec 2019 - Mar 2020,13-06-2020,564.35,791.65,559.65,0.40276424204837413
DATAMATICS,datamaticsglobalservices,DGS01,Jun 2021 - Sep 2021,27-10-2021,325.75,357.4,268.0,-0.1772831926323868
DCM,dcm,DCM,Sep 2018 - Dec 2018,08-02-2018,100.1,103.55,86.05,-0.14035964035964035
DCMSRIND,dcmshriramindustries,DCM03,Mar 2022 - Jun 2022,08-08-2022,80.25,92.85,75.65,0.15700934579439246
DELTAMAGNT,deltamanufacturing,DM04,Jun 2021 - Sep 2021,12-11-2021,70.65,106.35,57.7,0.5053078556263267
DELTAMAGNT,deltamanufacturing,DM04,Dec 2018 - Mar 2019,22-05-2019,65.95,68.45,37.0,-0.4389689158453374
DELTAMAGNT,deltamanufacturing,DM04,Jun 2018 - Sep 2018,02-11-2018,75.1,97.25,68.15,0.2949400798934755
DHANI,dhaniservices,IS13,Sep 2021 - Dec 2021,12-02-2021,362.7,364.95,163.7,-0.5486628067273229
DHANI,dhaniservices,IS13,Jun 2021 - Sep 2021,11-11-2021,180.25,180.25,131.3,-0.2715672676837725
DBL,dilipbuildcon,DB04,Mar 2022 - Jun 2022,12-08-2022,250.2,250.2,212.45,-0.15087929656274982
DISHTV,dishtvindia,DTV,Dec 2019 - Mar 2020,,7.75,15.45,7.0,0.9935483870967741
DISHTV,dishtvindia,DTV,Mar 2018 - Jun 2018,09-07-2018,73.25,73.65,52.3,-0.2860068259385666
DODLA,dodladairy,DD01,Jun 2021 - Sep 2021,22-10-2021,596.4,611.55,542.6,-0.09020791415157606
DOLLAR,dollarindustries,DI29,Sep 2018 - Dec 2018,12-02-2018,430.05,461.45,388.05,-0.09766306243460063
DQE,dqentertainmentinternational,DEI01,Jun 2017 - Sep 2017,08-12-2017,18.9,19.65,13.4,-0.29100529100529093
DYNPRO,dynemicproducts,DP12,Sep 2021 - Dec 2021,05-02-2021,330.8,526.5,330.8,0.5915961305925029
EICHERMOT,eichermotors,EM,Dec 2017 - Mar 2018,09-05-2018,30315.65,30873.0,26960.85,-0.11066231467905199
EIDPARRY,eidparryindia,EID,Dec 2019 - Mar 2020,11-06-2020,229.75,305.15,222.0,0.328182807399347
ELECTCAST,electrosteelcastings,EC02,Jun 2020 - Sep 2020,12-11-2020,20.95,24.45,20.3,0.16706443914081145
ELECTCAST,electrosteelcastings,EC02,Jun 2018 - Sep 2018,,22.2,22.6,19.7,-0.11261261261261261
ELGIEQUIP,elgiequipments,EE01,Sep 2018 - Dec 2018,,257.6,275.9,238.85,-0.07278726708074544
ELGIEQUIP,elgiequipments,EE01,Dec 2017 - Mar 2018,28-05-2018,286.05,299.1,256.8,-0.10225485055060304
ELGIRUBCO,elgirubbercompany,ERC01,Sep 2021 - Dec 2021,11-02-2021,28.55,38.6,24.8,0.35201401050788095
ELGIRUBCO,elgirubbercompany,ERC01,Jun 2021 - Sep 2021,10-11-2021,38.1,47.9,35.35,0.2572178477690288
EPL,epl,EP11,Jun 2021 - Sep 2021,10-11-2021,221.8,221.8,186.0,-0.16140667267808842
EQUITAS,equitasholdings,EH03,Jun 2022 - Sep 2022,10-11-2022,102.4,121.1,99.85,0.1826171874999999
EQUITAS,equitasholdings,EH03,Sep 2021 - Dec 2021,05-02-2021,83.5,97.8,75.55,0.1712574850299401
EQUITAS,equitasholdings,EH03,Mar 2018 - Jun 2018,27-07-2018,138.85,159.9,107.95,-0.2225423118473172
ESSARSHPNG,essarshipping,ES10,Jun 2022 - Sep 2022,12-11-2022,8.9,9.95,8.5,0.11797752808988751
ESSARSHPNG,essarshipping,ES10,Mar 2021 - Jun 2021,11-08-2021,10.05,13.05,9.0,0.29850746268656714
ESSARSHPNG,essarshipping,ES10,Jun 2019 - Sep 2019,13-11-2019,7.5,7.75,6.45,-0.13999999999999999
EKC,everestkantocylinder,EKC,Mar 2019 - Jun 2019,22-08-2019,19.6,28.65,18.4,0.46173469387755084
EXXARO,exxarotiles,ET02,Dec 2021 - Mar 2022,27-05-2022,114.3,116.35,103.7,-0.09273840769903757
FCSSOFT,fcssoftwaresolutions,FCS,Dec 2021 - Mar 2022,30-05-2022,3.15,3.45,2.6,-0.17460317460317454
FDC,fdc,FDC,Jun 2019 - Sep 2019,08-11-2019,177.95,234.45,175.75,0.3175049171115482
FMGOETZE,federalmogulgoetze,FMG,Sep 2019 - Dec 2019,11-02-2019,493.0,595.65,477.75,0.2082150101419878
FACT,fertiliserschemicalstravancore,FCT,Jun 2021 - Sep 2021,10-11-2021,118.9,151.8,106.4,0.27670311185870483
FINPIPE,finolexindustries,FI,Sep 2019 - Dec 2019,09-02-2019,501.15,541.25,447.0,-0.10805148159233759
FSL,firstsourcesolutions,FS07,Dec 2017 - Mar 2018,07-05-2018,62.75,82.95,62.75,0.3219123505976096
FOCUS,focuslightingfixtures,FLF03,Sep 2021 - Dec 2021,,101.95,127.65,83.0,0.2520843550760177
FORCEMOT,forcemotors,FM01,Dec 2021 - Mar 2022,27-05-2022,1036.55,1268.65,927.9,0.2239158747769043
FORTIS,fortishealthcare,FH,Jun 2018 - Sep 2018,05-11-2018,140.9,152.85,134.15,0.08481192334989346
NYKAA,fsnecommerceventuresnykaa,FEV,Mar 2022 - Jun 2022,05-08-2022,1411.25,1418.15,983.55,-0.3030646589902569
FCONSUMER,futureconsumer,FVI,Mar 2019 - Jun 2019,09-08-2019,31.85,33.65,22.85,-0.28257456828885397
FSC,futuresupplychainsolutions,FSC,Sep 2018 - Dec 2018,,613.05,638.15,555.6,-0.09371176902373368
GALLANTT,gallanttispat,GM02,Sep 2019 - Dec 2019,18-01-2020,35.65,35.65,19.4,-0.45582047685834504
GANESHHOUC,ganeshhousingcorporation,GHC02,Dec 2017 - Mar 2018,30-05-2018,128.05,128.05,91.6,-0.2846544318625538
GATI,gati,G04,Dec 2017 - Mar 2018,29-05-2018,98.1,114.9,73.7,-0.2487257900101936
GAYAHWS,gayatrihighways,GAYAH54154,Sep 2018 - Dec 2018,,0.75,1.0,0.65,0.3333333333333333
GEPIL,gepowerindia,AP29,Jun 2019 - Sep 2019,04-11-2019,717.7,745.3,675.9,-0.058241605127490687
GESHIP,greateasternshippingcompany,GES,Dec 2018 - Mar 2019,,264.3,283.35,217.05,-0.17877412031782064
GICRE,generalinsurancecorporationindia,GIC12,Sep 2018 - Dec 2018,12-02-2018,746.85,784.3,679.35,-0.09037959429604338
GENESYS,genesysinternationalcorporation,GIC10,Dec 2018 - Mar 2019,22-05-2019,86.45,112.05,74.55,0.296124927703875
GENUSPAPER,genuspaperboards,GPB,Mar 2022 - Jun 2022,10-08-2022,17.3,19.3,15.15,-0.12427745664739887
GMRINFRA,gmrairportsinfrastructure,GI27,Dec 2018 - Mar 2019,29-05-2019,16.05,16.05,14.45,-0.0996884735202493
GNFC,gujaratnarmadavalleyfertilizerschemicals,GNV,Dec 2018 - Mar 2019,29-05-2019,308.25,308.25,177.35,-0.4246553122465531
GOCLCORP,goclcorporation,GOC01,Mar 2022 - Jun 2022,11-08-2022,284.45,322.65,261.6,0.1342942520653893
GODREJAGRO,godrejagrovet,GA03,Mar 2019 - Jun 2019,02-08-2019,433.7,518.0,427.75,0.1943739912381831
GODREJIND,godrejindustries,GI23,Sep 2021 - Dec 2021,12-02-2021,450.25,557.1,432.05,0.23731260410882848
GODREJIND,godrejindustries,GI23,Dec 2019 - Mar 2020,22-05-2020,256.15,421.45,256.15,0.6453250048799533
GOLDENTOBC,goldentobacco,GT09,Sep 2021 - Dec 2021,12-02-2021,44.65,50.0,37.5,-0.16013437849944007
GOLDENTOBC,goldentobacco,GT09,Dec 2019 - Mar 2020,30-06-2020,26.8,27.35,20.75,-0.22574626865671643
GRANULES,granulesindia,GI25,Sep 2019 - Dec 2019,21-01-2020,139.95,187.95,116.85,0.34297963558413724
GRAVITA,gravitaindia,GI09,Mar 2021 - Jun 2021,30-07-2021,185.4,216.05,171.6,0.16531823085221145
GRAVITA,gravitaindia,GI09,Sep 2019 - Dec 2019,07-02-2019,61.15,91.75,60.05,0.5004088307440719
GRAVITA,gravitaindia,GI09,Dec 2018 - Mar 2019,28-05-2019,68.3,72.25,36.35,-0.46778916544655924
GREAVESCOT,greavescotton,GC20,Jun 2021 - Sep 2021,26-10-2021,131.35,249.65,131.35,0.9006471259992388
GREENLAM,greenlamindustries,GI31,Mar 2022 - Jun 2022,26-07-2022,354.8,373.3,283.55,-0.2008173618940248
GREENPANEL,greenpanelindustrieslimited,GREEN54285,Sep 2019 - Dec 2019,,56.15,56.85,24.25,-0.5681211041852181
GSS,gssinfotech,GAI05,Mar 2022 - Jun 2022,12-08-2022,224.45,300.6,215.1,0.33927378035197164
GSS,gssinfotech,GAI05,Jun 2020 - Sep 2020,13-11-2020,37.0,65.6,34.7,0.7729729729729728
GTPL,gtplhathway,GH02,Dec 2018 - Mar 2019,12-04-2019,67.75,69.9,53.55,-0.20959409594095946
GHCL,gujaratheavychemicals,GHC,Jun 2022 - Sep 2022,31-10-2022,646.55,646.55,563.9,-0.12783234088624235
GUJAPOLLO,gujaratapolloindustries,GAI03,Sep 2018 - Dec 2018,13-02-2018,229.55,234.15,193.55,-0.15682857765192768
FLUOROCHEM,gujaratfluorochemicalslimited,GUJAR54281,Dec 2019 - Mar 2020,,356.9,550.55,343.0,0.5425889604931353
GVKPIL,gvkpowerinfrastructure,GVK,Mar 2022 - Jun 2022,12-08-2022,5.7,5.7,2.75,-0.5175438596491229
GAL,gyscoalalloys,GA01,Sep 2021 - Dec 2021,13-02-2021,2.85,3.0,1.9,-0.33333333333333337
GAL,gyscoalalloys,GA01,Sep 2018 - Dec 2018,12-02-2018,7.8,8.15,6.15,-0.21153846153846148
GAL,gyscoalalloys,GA01,Jun 2018 - Sep 2018,03-11-2018,8.85,8.85,4.9,-0.44632768361581915
HAPPSTMNDS,happiestmindstechnologiesltd,HMT01,Mar 2021 - Jun 2021,28-07-2021,1386.85,1503.05,1279.05,0.08378699931499445
HAPPSTMNDS,happiestmindstechnologiesltd,HMT01,Jun 2020 - Sep 2020,04-11-2020,349.85,377.65,311.85,-0.10861797913391452
HATHWAY,hathwaycabledatacom,HCD,Mar 2021 - Jun 2021,21-07-2021,26.25,27.2,22.15,-0.15619047619047624
HATHWAY,hathwaycabledatacom,HCD,Dec 2019 - Mar 2020,23-04-2020,21.45,52.85,17.5,1.463869463869464
HATHWAY,hathwaycabledatacom,HCD,Mar 2019 - Jun 2019,12-07-2019,24.45,34.3,18.15,0.4028629856850715
HBLPOWER,hblpowersystems,HBL02,Jun 2021 - Sep 2021,12-11-2021,53.1,79.8,49.45,0.5028248587570621
HDFCLIFE,hdfclifeinsurancecompany,HSL01,Sep 2021 - Dec 2021,21-01-2022,641.45,644.15,503.5,-0.2150596305245928
HCG,healthcareglobalenterprises,HGE,Jun 2019 - Sep 2019,07-11-2019,114.9,117.55,92.0,-0.19930374238468238
HCG,healthcareglobalenterprises,HGE,Dec 2018 - Mar 2019,23-05-2019,196.45,202.1,100.8,-0.4868923390175617
HCG,healthcareglobalenterprises,HGE,Jun 2018 - Sep 2018,09-11-2018,228.15,236.55,183.1,-0.19745781284242828
HITECH,hitechpipes,HPL01,Jun 2022 - Sep 2022,14-11-2022,650.25,837.55,606.4,0.2880430603613994
HSCL,himadrispecialitychemical,HCI01,Jun 2022 - Sep 2022,29-10-2022,103.45,103.8,95.3,-0.07878202029966172
HINDALCO,hindalcoindustries,HI,Dec 2019 - Mar 2020,12-06-2020,146.05,199.0,145.8,0.3625470729202327
HGS,hindujaglobalsolutions,HGS01,Mar 2022 - Jun 2022,12-08-2022,1354.95,1662.75,1189.3,0.22716705413483887
HGS,hindujaglobalsolutions,HGS01,Dec 2017 - Mar 2018,30-05-2018,898.7,908.2,770.45,-0.1427061310782241
HMVL,hindustanmediaventures,HMV,Jun 2022 - Sep 2022,02-11-2022,52.05,60.4,50.35,0.16042267050912587
HMT,hmt,HMT,Jun 2018 - Sep 2018,09-11-2018,21.45,23.6,16.35,-0.23776223776223768
HINDOILEXP,hindustanoilexplorationcompany,HOE01,Mar 2021 - Jun 2021,14-08-2021,169.45,219.5,152.45,0.2953673650044262
HPL,hplelectricpower,HEP,Jun 2022 - Sep 2022,11-11-2022,101.55,112.55,91.2,0.10832102412604629
HTMEDIA,htmedia,HT,Mar 2019 - Jun 2019,23-07-2019,26.1,27.1,19.55,-0.2509578544061303
HINDUNILVR,hindustanunilever,HU,Sep 2019 - Dec 2019,31-01-2020,2034.25,2487.55,1838.3,0.22283396829298277
ICRA,icra,ICR,Sep 2018 - Dec 2018,07-02-2018,3847.05,3974.25,3590.7,-0.06663547393457334
IDFC,idfc,IDF,Sep 2021 - Dec 2021,13-02-2021,50.6,56.45,44.75,-0.1156126482213439
IFBAGRO,ifbagroindustries,IFB,Mar 2019 - Jun 2019,29-07-2019,330.65,422.7,270.1,0.27839104793588393
IGL,indraprasthagas,IG04,Mar 2019 - Jun 2019,14-08-2019,316.4,426.85,316.4,0.34908343868520875
IIFL,iiflfinance,II15,Mar 2018 - Jun 2018,31-07-2018,674.0,743.2,353.1,-0.47611275964391686
IVC,ilandfsinvestmentmanagers,ILF02,Sep 2019 - Dec 2019,06-02-2019,4.95,6.1,4.35,0.2323232323232322
IVC,ilandfsinvestmentmanagers,ILF02,Jun 2018 - Sep 2018,14-12-2018,6.75,8.5,4.6,-0.3185185185185186
INDIACEM,indiacements,IC,Jun 2018 - Sep 2018,09-11-2018,97.1,97.9,78.8,-0.1884654994850669
INDIAGLYCO,indiaglycols,IG,Jun 2021 - Sep 2021,12-11-2021,973.4,1025.2,761.5,-0.21769056913910004
ITDC,indiatourismdevelopmentcorporation,ITD02,Sep 2021 - Dec 2021,11-02-2021,302.25,449.15,302.25,0.48602150537634403
ITDC,indiatourismdevelopmentcorporation,ITD02,Jun 2019 - Sep 2019,14-11-2019,367.2,415.7,268.75,-0.26811002178649235
ITDC,indiatourismdevelopmentcorporation,ITD02,Sep 2018 - Dec 2018,13-02-2018,459.05,493.05,375.9,-0.18113495261954043
INDIAMART,indiamartintermesh,II12,Dec 2019 - Mar 2020,,2325.1,5253.95,2050.6,1.2596662509139391
INDIAMART,indiamartintermesh,II12,Jun 2019 - Sep 2019,22-10-2019,2032.05,2195.6,1735.3,-0.14603479245097317
INDIANB,indianbank,IB04,Jun 2022 - Sep 2022,03-11-2022,251.65,282.35,249.7,0.12199483409497325
INDIANB,indianbank,IB04,Sep 2021 - Dec 2021,,153.15,171.2,132.45,-0.13516160626836446
