SYMBOL,Company Name,Company Code,Quarter,Result Date,Price on Result Date,High in next 90 days,Low in next 90 days,Change
BCLIND,bclindustries,BC06,Dec 2021 - Mar 2022,27-05-2022,384.9,403.4,344.55,-0.1048324240062353
BHAGYANGR,bhagyanagarindia,BI23,Jun 2019 - Sep 2019,09-11-2019,19.05,25.1,17.15,0.31758530183727035
BEPL,bhansaliengineeringpolymers,BEP,Sep 2019 - Dec 2019,27-01-2020,52.5,53.8,26.0,-0.5047619047619047
BRNL,bharatroadnetwork,BRN,Mar 2021 - Jun 2021,11-08-2021,31.95,33.55,27.95,-0.12519561815336464
BRNL,bharatroadnetwork,BRN,Jun 2019 - Sep 2019,10-11-2019,62.1,76.1,56.45,0.2254428341384862
BIL,bhartiyainternational,BI06,Mar 2021 - Jun 2021,13-08-2021,224.45,233.3,189.4,-0.15615950100245038
BIL,bhartiyainternational,BI06,Dec 2018 - Mar 2019,27-05-2019,238.1,326.75,204.9,0.37232255354892907
BIOCON,biocon,BL03,Mar 2019 - Jun 2019,25-07-2019,238.6,260.3,216.15,-0.09409052808046936
BIOCON,biocon,BL03,Mar 2018 - Jun 2018,26-07-2018,558.25,708.4,558.25,0.2689655172413793
BSOFT,birlasoft,KPI02,Jun 2019 - Sep 2019,,64.95,93.05,64.95,0.432640492686682
BLKASHYAP,blkashyapsons,BLK,Mar 2022 - Jun 2022,10-08-2022,26.35,28.65,23.2,-0.11954459203036061
BLISSGVS,blissgvspharma,BGV,Sep 2019 - Dec 2019,,142.2,142.3,93.15,-0.3449367088607594
BLUESTARCO,bluestar,BS,Mar 2019 - Jun 2019,13-08-2019,714.9,866.7,699.65,0.21233738984473363
BBTC,bombayburmahtradingcorporation,BBT,Sep 2019 - Dec 2019,04-02-2019,1192.3,1362.05,1173.4,0.142371886270234
BOSCHLTD,bosch,B05,Dec 2019 - Mar 2020,22-05-2020,9520.3,14397.05,9391.85,0.5122475132086174
BPCL,bharatpetroleumcorporation,BPC,Sep 2021 - Dec 2021,31-01-2022,397.05,397.7,333.05,-0.16118876715778868
BRITANNIA,britanniaindustries,BI,Sep 2019 - Dec 2019,07-02-2019,3214.1,3214.1,2650.55,-0.17533679723717363
BRITANNIA,britanniaindustries,BI,Sep 2018 - Dec 2018,12-02-2018,4772.5,5513.2,4733.3,0.15520167627029854
CTE,cambridgetechnologyenterprises,CTE,Mar 2019 - Jun 2019,12-08-2019,29.55,31.4,23.95,-0.18950930626057533
CTE,cambridgetechnologyenterprises,CTE,Mar 2018 - Jun 2018,07-08-2018,52.6,60.8,43.7,-0.1692015209125475
CAMLINFINE,camlinfinesciences,CFC03,Mar 2022 - Jun 2022,12-08-2022,117.35,159.05,113.25,0.3553472518108225
CANBK,canarabank,CB06,Jun 2020 - Sep 2020,29-10-2020,85.7,144.8,85.7,0.6896149358226372
CANBK,canarabank,CB06,Sep 2019 - Dec 2019,23-01-2020,220.7,220.7,76.1,-0.6551880380607159
CAPACITE,capaciteinfraprojects,CI19,Sep 2019 - Dec 2019,04-02-2019,211.8,242.35,190.65,0.1442398489140698
CENTRUM,centrumcapital,CF09,Mar 2020 - Jun 2020,14-09-2020,16.0,18.35,15.15,0.1468750000000001
CERA,cerasanitaryware,CS18,Sep 2019 - Dec 2019,,2491.55,2537.8,2091.95,-0.1603820914691659
CEREBRAINT,cerebraintegratedtechnologies,CIT,Dec 2018 - Mar 2019,30-05-2019,26.6,26.6,21.65,-0.18609022556390986
CGPOWER,cgpowerindustrialsolutions,CG,Mar 2021 - Jun 2021,,80.05,164.75,80.05,1.0580886945658965
CGPOWER,cgpowerindustrialsolutions,CG,Mar 2018 - Jun 2018,10-08-2018,60.25,61.1,34.95,-0.41991701244813273
CHALET,chalethotels,CH03,Jun 2019 - Sep 2019,08-11-2019,325.85,372.65,315.2,0.14362436704004894
CHAMBLFERT,chambalfertiliserschemicals,CFC,Dec 2018 - Mar 2019,16-05-2019,142.75,191.15,142.2,0.33905429071803855
CHEMFAB,chemfabalkalis,CA01,Mar 2020 - Jun 2020,30-07-2020,134.85,169.55,128.85,0.2573229514275122
CHENNPETRO,chennaipetroleumcorporation,CPC02,Mar 2018 - Jun 2018,30-07-2018,316.6,341.8,225.95,-0.28632343651295017
CIGNITITEC,cignititechnologies,CI42,Mar 2020 - Jun 2020,04-08-2020,287.05,495.7,261.2,0.7268768507228704
CREATIVE,creativenewtech,CPD,Mar 2019 - Jun 2019,,73.0,75.0,59.7,-0.18219178082191778
CYBERMEDIA,cybermediaindia,CMI01,Dec 2018 - Mar 2019,24-05-2019,3.6,3.6,3.4,-0.0555555555555556
DALBHARAT,dalmiabharat,OCL,Mar 2019 - Jun 2019,,989.9,998.4,756.7,-0.23557935144964132
DEEPINDS,deepindustries,DI02,Sep 2021 - Dec 2021,,204.15,271.2,168.9,0.3284349742836149
DELTAMAGNT,deltamanufacturing,DM04,Mar 2022 - Jun 2022,,75.9,102.05,70.35,0.3445322793148879
DEN,dennetworks,DN02,Dec 2018 - Mar 2019,16-04-2019,67.55,67.55,48.05,-0.2886750555144338
DHANI,dhaniservices,IS13,Jun 2020 - Sep 2020,11-11-2020,195.75,388.5,195.75,0.9846743295019157
DVL,dhunseriventures,DTI,Dec 2018 - Mar 2019,27-05-2019,100.05,100.05,66.5,-0.3353323338330834
DPSCLTD,dpsc,DPS,Sep 2018 - Dec 2018,13-02-2018,31.1,31.1,26.05,-0.16237942122186497
DQE,dqentertainmentinternational,DEI01,Mar 2018 - Jun 2018,03-08-2018,10.0,10.0,6.4,-0.36
DQE,dqentertainmentinternational,DEI01,Sep 2017 - Dec 2017,09-02-2017,23.5,24.5,18.75,-0.20212765957446807
DRREDDY,drreddyslaboratories,DRL,Mar 2020 - Jun 2020,29-07-2020,4302.2,5333.35,4264.7,0.2396796987587747
DUCON,duconinfratechnologies,DT9,Dec 2021 - Mar 2022,30-05-2022,20.7,23.9,13.45,-0.3502415458937198
DSSL,dynaconssystemssolutions,DSS01,Jun 2018 - Sep 2018,14-11-2018,37.1,38.4,29.15,-0.21428571428571436
DYNAMATECH,dynamatictechnologies,DT05,Mar 2018 - Jun 2018,10-08-2018,1675.95,1807.5,1346.15,-0.19678391360124106
DYNPRO,dynemicproducts,DP12,Mar 2020 - Jun 2020,27-07-2020,214.35,273.75,187.15,0.2771168649405179
DYNPRO,dynemicproducts,DP12,Jun 2019 - Sep 2019,21-10-2019,125.05,161.1,125.05,0.28828468612554975
ECLERX,eclerxservices,eS06,Mar 2020 - Jun 2020,12-08-2020,519.3,795.5,519.3,0.5318698247641057
ECLERX,eclerxservices,eS06,Mar 2018 - Jun 2018,07-08-2018,1259.85,1259.85,1027.95,-0.18406953208715313
EIMCOELECO,eimcoeleconindia,EEI,Jun 2021 - Sep 2021,27-10-2021,398.5,398.5,322.15,-0.19159347553324974
ELDEHSG,eldecohousingindustries,EH01,Dec 2021 - Mar 2022,13-05-2022,649.1,656.7,529.85,-0.18371591434293635
ELECTHERM,electrothermindia,EI02,Sep 2019 - Dec 2019,13-02-2019,133.9,300.2,133.9,1.2419716206123972
EMAMIREAL,emamirealty,EI23,Jun 2019 - Sep 2019,11-11-2019,49.35,80.05,40.0,0.6220871327254305
EROSMEDIA,erosinternationalmedia,EIM,Dec 2021 - Mar 2022,29-05-2022,27.55,39.75,21.15,0.44283121597096187
ESSARSHPNG,essarshipping,ES10,Dec 2019 - Mar 2020,29-06-2020,8.2,12.35,6.8,0.5060975609756099
EXIDEIND,exideindustries,EI,Sep 2018 - Dec 2018,,206.25,230.5,204.95,0.11757575757575757
FIEMIND,fiemindustries,FIE,Dec 2019 - Mar 2020,30-06-2020,355.6,634.45,355.6,0.7841676040494938
FINCABLES,finolexcables,FC01,Sep 2019 - Dec 2019,14-02-2019,377.2,498.9,363.4,0.32264050901378577
FORTIS,fortishealthcare,FH,Sep 2018 - Dec 2018,28-02-2018,159.8,163.3,123.35,-0.2280976220275345
FCONSUMER,futureconsumer,FVI,Jun 2022 - Sep 2022,10-11-2022,1.65,1.8,1.55,0.090909090909091
FMNL,futuremarketnetworks,AD04,Mar 2019 - Jun 2019,13-08-2019,28.1,42.55,26.9,0.5142348754448397
FRETAIL,futureretail,FR,Mar 2019 - Jun 2019,31-07-2019,412.35,419.85,374.55,-0.09166969807202621
FSC,futuresupplychainsolutions,FSC,Dec 2021 - Mar 2022,,29.15,32.55,25.75,-0.1166380789022298
GALLANTT,gallanttispat,GM02,Dec 2019 - Mar 2020,,33.65,34.35,29.6,-0.12035661218424955
GALLISPAT,gallanttispat,GI,Mar 2019 - Jun 2019,,24.9,24.9,16.8,-0.32530120481927705
GAYAHWS,gayatrihighways,GAYAH54154,Sep 2021 - Dec 2021,02-02-2021,0.7,0.75,0.55,-0.21428571428571416
GAYAHWS,gayatrihighways,GAYAH54154,Jun 2019 - Sep 2019,13-11-2019,0.25,0.7,0.25,1.7999999999999998
GESHIP,greateasternshippingcompany,GES,Dec 2021 - Mar 2022,,395.6,572.3,389.95,0.4466632962588471
GEECEE,geeceeventures,GCI05,Mar 2019 - Jun 2019,07-08-2019,84.15,102.65,76.3,0.21984551396316102
GEOJITFSL,geojitfinancialservices,GBN01,Mar 2019 - Jun 2019,07-08-2019,23.75,31.2,22.4,0.31368421052631573
GILLANDERS,gillandersarbuthnotco,GAC03,Mar 2021 - Jun 2021,13-08-2021,51.0,65.0,43.8,0.27450980392156865
GLAXO,glaxosmithklinepharmaceuticals,GSK,Dec 2018 - Mar 2019,,1199.95,1466.1,1140.05,0.22180090837118202
GLENMARK,glenmarkpharma,GP08,Sep 2021 - Dec 2021,12-02-2021,504.1,625.35,443.95,0.24052767308073794
GLOBUSSPR,globusspirits,GS,Mar 2020 - Jun 2020,24-08-2020,161.45,340.2,161.45,1.1071539176215548
GMRINFRA,gmrairportsinfrastructure,GI27,Sep 2021 - Dec 2021,12-02-2021,26.1,29.05,22.85,-0.12452107279693486
GOKEX,gokaldasexports,GE05,Sep 2019 - Dec 2019,08-02-2019,73.65,97.8,70.15,0.32790224032586546
GOLDIAM,goldiaminternational,GI10,Mar 2020 - Jun 2020,13-08-2020,113.6,156.65,113.6,0.3789612676056339
GRPLTD,grp,GRR,Dec 2019 - Mar 2020,10-06-2020,613.35,790.4,605.2,0.2886606342218961
GSFC,gujaratstatefertilizerschemicals,GSF,Dec 2018 - Mar 2019,22-05-2019,98.0,108.2,71.2,-0.273469387755102
GTPL,gtplhathway,GH02,Jun 2021 - Sep 2021,14-10-2021,292.7,292.7,241.3,-0.17560642295866066
GVKPIL,gvkpowerinfrastructure,GVK,Mar 2019 - Jun 2019,12-08-2019,4.8,5.3,2.8,-0.4166666666666667
GAL,gyscoalalloys,GA01,Mar 2021 - Jun 2021,12-08-2021,3.05,3.25,2.2,-0.27868852459016386
HARITASEAT,haritaseatingsystems,HSS02,Sep 2019 - Dec 2019,06-02-2019,425.8,511.7,380.45,0.2017379051197745
HCL-INSYS,hclinfosystems,HCL,Jun 2022 - Sep 2022,08-11-2022,15.85,16.25,15.25,-0.03785488958990534
HCL-INSYS,hclinfosystems,HCL,Sep 2021 - Dec 2021,10-02-2021,9.2,11.8,8.0,0.2826086956521741
HDIL,housingdevelopmentinfrastructure,HDI,Sep 2017 - Dec 2017,14-02-2017,68.55,97.3,63.85,0.4194018964259665
HERITGFOOD,heritagefoods,HFI,Jun 2018 - Sep 2018,31-10-2018,548.25,550.95,482.55,-0.11983584131326948
HFCL,hfcl,HFC,Dec 2018 - Mar 2019,,19.5,21.6,18.45,0.10769230769230777
HIMATSEIDE,himatsingkaseide,HS,Mar 2019 - Jun 2019,09-08-2019,138.65,156.85,124.75,0.131265777136675
HINDCOMPOS,hindustancomposites,HC06,Mar 2020 - Jun 2020,14-08-2020,178.65,220.4,177.0,0.23369717324377273
HCC,hindustanconstructioncompany,HCC,Sep 2021 - Dec 2021,09-02-2021,8.35,9.45,7.3,0.13173652694610774
HCC,hindustanconstructioncompany,HCC,Dec 2019 - Mar 2020,,5.95,6.7,5.15,-0.134453781512605
HINDCOPPER,hindustancopper,HC07,Jun 2019 - Sep 2019,14-11-2019,38.65,48.5,36.25,0.2548512289780078
HINDALCO,hindalcoindustries,HI,Jun 2019 - Sep 2019,11-11-2019,200.15,220.15,181.8,0.09992505620784412
HINDCON,hindconchemicalsltd,HCL01,Mar 2021 - Jun 2021,14-08-2021,70.1,74.25,60.7,-0.1340941512125534
HMVL,hindustanmediaventures,HMV,Jun 2018 - Sep 2018,26-10-2018,131.65,136.95,121.25,-0.0789973414356248
HOVS,hovservices,HOV,Jun 2019 - Sep 2019,14-11-2019,54.25,54.25,40.15,-0.2599078341013825
HTMEDIA,htmedia,HT,Jun 2022 - Sep 2022,07-11-2022,21.3,21.7,19.4,-0.0892018779342724
HUBTOWN,hubtown,AC24,Sep 2018 - Dec 2018,13-02-2018,108.6,108.6,62.8,-0.42173112338858193
IFBAGRO,ifbagroindustries,IFB,Mar 2020 - Jun 2020,10-07-2020,297.05,353.45,271.1,0.1898670257532401
INDSWFTLAB,indswiftlaboratories,ISL,Dec 2018 - Mar 2019,29-05-2019,39.95,39.95,30.35,-0.2403003754693367
INDSWFTLAB,indswiftlaboratories,ISL,Jun 2018 - Sep 2018,14-11-2018,60.3,60.3,43.1,-0.2852404643449419
IMFA,indianmetalsferroalloys,IMF01,Mar 2022 - Jun 2022,26-07-2022,286.0,294.65,239.5,-0.16258741258741258
INDOWIND,indowindenergy,IE08,Dec 2017 - Mar 2018,08-06-2018,6.6,6.6,3.7,-0.43939393939393934
IITL,industrialinvestmenttrust,IIT01,Jun 2018 - Sep 2018,11-12-2018,73.5,77.0,60.25,-0.18027210884353742
INFIBEAM,infibeamavenues,IIL03,Jun 2019 - Sep 2019,25-10-2019,47.25,60.1,44.15,0.271957671957672
INFINITE,infinitecomputersolutionsindia,ICS01,Dec 2017 - Mar 2018,30-05-2018,427.55,481.9,422.7,0.127119635130394
NAUKRI,infoedgeindia,IEI01,Mar 2020 - Jun 2020,07-09-2020,3292.95,4306.35,3279.7,0.30774837152097684
INOXLEISUR,inoxleisure,INO01,Sep 2019 - Dec 2019,05-02-2019,268.2,329.9,252.5,0.23005219985085754
INOXWIND,inoxwind,IW,Jun 2021 - Sep 2021,14-10-2021,129.1,145.55,112.25,-0.13051897753679315
IRB,irbinfrastructuredevelopers,IID01,Mar 2019 - Jun 2019,,90.9,92.55,59.65,-0.3437843784378438
ISMTLTD,ismt,ISM01,Dec 2018 - Mar 2019,14-06-2019,6.4,6.4,4.0,-0.37500000000000006
JKCEMENT,jkcement,JKC03,Mar 2019 - Jun 2019,03-08-2019,962.95,1144.25,955.15,0.18827561140246113
JAIBALAJI,jaibalajiindustries,JBI,Jun 2022 - Sep 2022,14-11-2022,41.1,42.1,40.65,0.024330900243309
JAICORPLTD,jaicorp,JC08,Dec 2018 - Mar 2019,,102.9,105.65,67.55,-0.34353741496598644
JISLJALEQS,jainirrigationsystems,JIS02,Mar 2022 - Jun 2022,13-08-2022,35.85,45.85,35.65,0.2789400278940028
JPASSOCIAT,jaiprakashassociates,JA02,Sep 2019 - Dec 2019,08-02-2019,5.2,6.75,4.95,0.298076923076923
JAYSREETEA,jayshreeteaindustries,JTI,Dec 2019 - Mar 2020,,43.95,69.6,43.95,0.5836177474402728
JBCHEPHARM,jbchemicalspharmaceuticals,JBC01,Sep 2018 - Dec 2018,09-02-2018,300.5,323.75,285.3,0.07737104825291181
JHS,jhssvendgaardlaboratories,JHS01,Dec 2021 - Mar 2022,27-05-2022,24.0,25.45,20.9,-0.12916666666666674
JHS,jhssvendgaardlaboratories,JHS01,Mar 2019 - Jun 2019,06-08-2019,16.7,20.2,13.05,-0.21856287425149692
JINDRILL,jindaldrillingindustries,JDI,Dec 2021 - Mar 2022,,182.15,279.0,176.35,0.5317046390337633
JINDRILL,jindaldrillingindustries,JDI,Mar 2019 - Jun 2019,07-08-2019,77.5,92.5,61.8,-0.20258064516129035
JINDALPOLY,jindalpolyfilms,JPF01,Dec 2018 - Mar 2019,30-05-2019,255.2,259.8,219.1,-0.14145768025078367
JINDALSAW,jindalsaw,JS08,Dec 2019 - Mar 2020,27-06-2020,61.15,70.95,54.7,0.16026165167620612
JINDALSTEL,jindalsteelpower,JSP,Jun 2020 - Sep 2020,30-10-2020,191.5,305.05,190.8,0.5929503916449087
JISLDVREQS,jainirrigationsystems,JISLD57000,Mar 2022 - Jun 2022,13-08-2022,19.85,23.45,18.75,0.1813602015113349
JITFINFRA,jitfinfralogistics,JIT01,Mar 2021 - Jun 2021,13-08-2021,41.85,321.2,41.85,6.675029868578255
JKLAKSHMI,jklakshmicement,JKL01,Jun 2018 - Sep 2018,14-11-2018,267.9,314.5,264.25,0.17394550205300496
KSL,kalyanisteels,KS01,Sep 2019 - Dec 2019,08-02-2019,196.0,227.0,177.0,0.15816326530612246
KBCGLOBAL,kbcglobal,KC19,Jun 2022 - Sep 2022,15-11-2022,2.75,3.35,2.35,0.21818181818181823
KCP,kcp,KCP,Mar 2020 - Jun 2020,04-09-2020,60.15,74.1,57.1,0.23192019950124682
KENNAMET,kennametalindia,WI06,Mar 2021 - Jun 2021,18-08-2021,1230.5,1579.15,1230.5,0.2833401056481106
KESORAMIND,kesoramindustries,KI08,Mar 2021 - Jun 2021,12-08-2021,89.45,89.65,63.1,-0.29457797652319734
KHANDSE,khandwalasecurities,KS15,Jun 2021 - Sep 2021,12-11-2021,17.35,32.05,15.8,0.8472622478386164
KIRLOSBROS,kirloskarbrothers,KB02,Jun 2019 - Sep 2019,04-11-2019,147.25,155.6,121.45,-0.17521222410865872
KOHINOOR,kohinoorfoods,KF15,Sep 2019 - Dec 2019,14-02-2019,30.25,33.65,26.1,-0.13719008264462806
KOLTEPATIL,koltepatildevelopers,KD07,Mar 2022 - Jun 2022,12-08-2022,266.0,377.8,266.0,0.4203007518796993
KOTHARIPRO,kothariproducts,KP06,Jun 2022 - Sep 2022,14-11-2022,117.6,117.6,104.05,-0.11522108843537412
KSK,kskenergyventures,KEV,Jun 2019 - Sep 2019,14-11-2019,0.6,0.75,0.45,0.25000000000000006
KSK,kskenergyventures,KEV,Jun 2018 - Sep 2018,10-11-2018,1.2,1.95,0.95,0.625
KSK,kskenergyventures,KEV,Sep 2017 - Dec 2017,11-02-2017,16.15,16.15,7.7,-0.5232198142414861
LTI,larsentoubroinfotech,LI12,Mar 2020 - Jun 2020,15-07-2020,2190.8,3276.7,2190.8,0.495663684498813
LGBBROSLTD,lgbalakrishnanbrothers,LGB,Sep 2021 - Dec 2021,31-01-2022,677.95,721.3,524.75,-0.22597536691496428
LIBAS,libasconsumerproducts,LD03,Mar 2021 - Jun 2021,08-07-2021,67.3,72.6,47.8,-0.2897473997028232
LICHSGFIN,lichousingfinance,LIC,Dec 2019 - Mar 2020,19-06-2020,284.75,314.3,257.0,0.10377524143985957
LICI,lifeinsurancecorporationindia,LIC09,Mar 2022 - Jun 2022,12-08-2022,682.4,697.95,589.2,-0.1365767878077373
LINDEINDIA,lindeindia,BOC,Dec 2019 - Mar 2020,20-04-2020,537.0,697.7,495.4,0.29925512104283064
LUMAXTECH,lumaxautotechnologies,LAT01,Dec 2021 - Mar 2022,12-05-2022,148.2,258.55,144.75,0.7446018893387316
LUMAXIND,lumaxindustries,LI05,Sep 2019 - Dec 2019,04-02-2019,1544.55,1912.7,1466.25,0.2383542132012561
LUXIND,luxindustries,LHI,Sep 2019 - Dec 2019,,1575.35,1635.7,877.05,-0.44326657568159455
LYKALABS,lykalabs,LL02,Jun 2019 - Sep 2019,01-11-2019,16.85,23.4,15.2,0.3887240356083084
M&M,mahindramahindra,MM,Jun 2018 - Sep 2018,14-11-2018,769.6,803.85,647.55,-0.15858887733887742
MAHINDCIE,mahindracieautomotive,MF19,Sep 2019 - Dec 2019,20-02-2019,223.8,244.45,220.3,0.09226988382484351
MHRIL,mahindraholidaysresortsindia,MHR,Mar 2021 - Jun 2021,29-07-2021,319.5,339.25,229.9,-0.28043818466353676
MAHLIFE,mahindralifespacedevelopers,MLD,Dec 2017 - Mar 2018,27-04-2018,464.55,642.6,464.55,0.3832741362608977
MANAKSIA,manaksia,M16,Mar 2019 - Jun 2019,13-08-2019,29.15,39.7,29.15,0.3619210977701545
MANAKSIA,manaksia,M16,Mar 2018 - Jun 2018,13-08-2018,47.15,49.15,36.5,-0.22587486744432658
MANAKCOAT,manaksiacoatedmetalsindustries,MCM02,Mar 2020 - Jun 2020,14-08-2020,4.3,4.6,3.85,-0.10465116279069761
MFSL,maxfinancialservices,MI,Mar 2021 - Jun 2021,10-08-2021,1028.25,1130.85,958.35,0.09978118161925593
MAXIND,maxindialimited,MIL19,Mar 2022 - Jun 2022,04-08-2022,76.9,94.95,74.95,0.2347204161248374
MAXINDIA,maxindia,MIL16,Mar 2019 - Jun 2019,08-08-2019,61.0,79.3,54.65,0.29999999999999993
MAXVIL,maxventuresindustries,MVI,Mar 2022 - Jun 2022,05-08-2022,103.2,197.5,103.2,0.9137596899224806
MAXVIL,maxventuresindustries,MVI,Dec 2019 - Mar 2020,,33.95,45.4,31.65,0.3372606774668629
MBLINFRA,mblinfrastructure,MI06,Mar 2022 - Jun 2022,30-07-2022,19.5,23.1,17.85,0.18461538461538468
MBLINFRA,mblinfrastructure,MI06,Sep 2021 - Dec 2021,13-02-2021,18.85,22.95,16.7,0.21750663129973463
MBLINFRA,mblinfrastructure,MI06,Mar 2020 - Jun 2020,13-07-2020,6.5,9.95,5.9,0.5307692307692307
MBLINFRA,mblinfrastructure,MI06,Dec 2018 - Mar 2019,30-05-2019,13.6,13.6,4.65,-0.6580882352941176
MBLINFRA,mblinfrastructure,MI06,Mar 2018 - Jun 2018,14-08-2018,20.3,21.3,13.05,-0.35714285714285715
MCLEODRUSS,mcleodrusselindia,MRI02,Mar 2020 - Jun 2020,31-07-2020,12.65,25.7,11.45,1.0316205533596836
MCX,multicommodityexchangeindia,MCE,Mar 2020 - Jun 2020,25-07-2020,1504.6,1803.45,1504.6,0.1986242190615447
MMP,mmpindustriesltd,MIL17,Jun 2022 - Sep 2022,09-11-2022,148.55,148.55,128.9,-0.13227869404241
MOIL,moil,M18,Mar 2020 - Jun 2020,,148.9,158.65,120.85,-0.1883814640698456
MOTOGENFIN,motorgeneralfinance,MGF,Dec 2019 - Mar 2020,29-06-2020,21.8,22.15,15.05,-0.30963302752293576
MTEDUCARE,mteducare,ME14,Dec 2021 - Mar 2022,,8.3,9.9,8.25,0.19277108433734935
MTNL,mahanagartelephonenigam,MTN,Sep 2021 - Dec 2021,12-02-2021,12.85,23.9,11.95,0.8599221789883268
MURUDCERA,murudeshwarceramics,MC13,Dec 2021 - Mar 2022,30-05-2022,24.9,28.3,20.8,-0.16465863453815252
