SYMBOL,Company Name,Company Code,Quarter,Result Date,Price on Result Date,High in next 90 days,Low in next 90 days,Change
DRREDDY,drreddyslaboratories,DRL,Jun 2020 - Sep 2020,28-10-2020,4951.0,5416.8,4670.95,0.0940820036356292
DRREDDY,drreddyslaboratories,DRL,Jun 2019 - Sep 2019,,2815.75,3241.85,2730.8,0.15132735505637926
DSSL,dynaconssystemssolutions,DSS01,Sep 2021 - Dec 2021,12-02-2021,61.8,118.7,61.55,0.9207119741100325
EDELWEISS,edelweissfinancialservices,EC01,Jun 2022 - Sep 2022,09-11-2022,61.8,67.0,58.0,0.08414239482200653
EICHERMOT,eichermotors,EM,Mar 2018 - Jun 2018,09-08-2018,27438.75,29663.7,21026.15,-0.23370598150425945
EIHOTEL,eih,EIH,Jun 2018 - Sep 2018,30-10-2018,165.75,202.3,161.9,0.2205128205128206
ELECON,eleconengineeringcompany,EEC,Sep 2020 - Dec 2020,,55.95,96.85,51.3,0.7310098302055404
ELGIEQUIP,elgiequipments,EE01,Sep 2020 - Dec 2020,07-02-2020,248.7,248.7,102.8,-0.5866505830317651
ELGIRUBCO,elgirubbercompany,ERC01,Dec 2021 - Mar 2022,26-05-2022,31.45,32.45,27.7,-0.1192368839427663
EMAMIREAL,emamirealty,EI23,Dec 2021 - Mar 2022,24-05-2022,60.8,75.7,56.45,0.24506578947368432
EMKAY,emkayglobalfinancialservices,EGF,Dec 2018 - Mar 2019,28-05-2019,93.2,93.2,52.05,-0.44152360515021466
ENGINERSIN,engineersindia,EI14,Sep 2020 - Dec 2020,05-02-2020,94.55,94.55,51.15,-0.45901639344262296
ENGINERSIN,engineersindia,EI14,Sep 2019 - Dec 2019,08-02-2019,110.65,121.5,104.1,0.09805693628558512
EQUITAS,equitasholdings,EH03,Sep 2018 - Dec 2018,,110.55,138.15,110.55,0.2496607869742199
EVEREADY,evereadyindustriesindia,EII02,Jun 2021 - Sep 2021,10-11-2021,333.3,339.7,270.5,-0.18841884188418845
EKC,everestkantocylinder,EKC,Dec 2019 - Mar 2020,,18.65,33.7,18.0,0.8069705093833783
EKC,everestkantocylinder,EKC,Sep 2018 - Dec 2018,13-02-2018,60.2,60.2,40.25,-0.33139534883720934
